locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Lublin,Sławin,4,89,838600,9422.0,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-lublin-slawin-4-pokojowe-89-m2-b6o8r0,https://s2.adresowa.pl/oi/3e/2c/3e3e54_57c8_cover@2x-4-pokojowe-mieszkanie-lublin-slawin.webp,Lublin Sławin,,3,2026.0,blok,,"BIURO SPRZEDAŻY DEWELOPERA 0% PROWIZJI Mieszkanie z antresolą na III piętrze budynku w trakcie realizacji na Botaniku. Salon z aneksem kuchennym o pow. 42m2 z wyjściem na balkon. Łazienka z WC 5,97m2. Antresola o pow. 35,89m2 z wyjściem na balkon. Dodatkowa powierzchnia ok. 6m2. Wystawa okien: zachód. Miejsce postojowe w garażu podziemnym w cenie 49.000 zł. INWESTYCJA ZREALIZOWANA MEDIA: ogrzewanie miejskie, woda, prąd. W SWOJEJ OFERCIE POSIADAMY WIĘCEJ MIESZKAŃ W PROMOCYJNYCH CENACH ! Otwieramy przed Tobą całe miasto! Jesteśmy specjalistami od rynku pierwotnego. U nas znajdziesz najlepsze inwestycje w jednym miejscu. Zamiast przeglądać oferty różnych deweloperów, zapoznaj się z naszą ofertą. Zapewniamy kompleksową obsługę: doradztwo kredytowe i prawne, pomoc notariusza, architekta oraz projektanta wnętrz. Zadzwoń do nas i dowiedz się więcej, tel. [numer], [numer]. Opis oferty sporządzony został na podstawie informacji pochodzących od właściciela oferującego nieruchomość, dokumentów opisujących jej stan prawny i przeprowadzonych oględzin. Opis ten może podlegać aktualizacji w miarę zmiany stanu fizycznego i prawnego nieruchomości oraz nie stanowi oferty handlowej określonej w art. 66 i następnych K.C. Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Katarzyna Długosz (licencja nr: 12340)",,tak,aneks,,,,51.268342,22.52
Lublin Sławin,ul. Poligonowa,2,65,770000,11846.0,Pośrednik,,2,https://adresowo.pl/o/mieszkanie-lublin-slawin-ul-poligonowa-2-pokojowe-l0s0h4,https://s2.adresowa.pl/oi/7b/5e/3e321a_4cde_cover@2x-2-pokojowe-mieszkanie-lublin-slawin-ul-poligonowa.webp,Lublin Sławin,Poligonowa,3,2018.0,blok,,"Na sprzedaż wyjątkowe mieszkanie dwupoziomowe o powierzchni ok. 65 m², zlokalizowane na 3 piętrze nowoczesnego budynku przy ul. Poligonowej. Nieruchomość w stanie deweloperskim daje możliwość aranżacji wnętrza według własnego gustu i potrzeb. Funkcjonalny układ mieszkania zapewnia komfortową przestrzeń do życia: • poziom dolny (ok. 37 m²): - przestronny salon z aneksem kuchennym, - łazienka, - balkon, • antresola (ok. 27 m²): - sypialnia, - wyjście na imponujący taras o powierzchni ok. 60 m² - idealne miejsce do wypoczynku, stworzenia zielonej strefy relaksu lub przestrzeni do spotkań. Do mieszkania przynależą 2 miejsca postojowe. Atuty nieruchomości: nowoczesny układ dwupoziomowy, bardzo duży taras, stan deweloperski - możliwość własnej aranżacji, jasne i ustawne pomieszczenia, atrakcyjna lokalizacja. Cena: 770 000 PLN To idealna propozycja dla osób szukających nowoczesnego mieszkania z dużą przestrzenią zewnętrzną lub inwestycji o wysokim potencjale.",,tak,,,,,51.27492,22.529363
Lublin Wrotków,ul. Radzikowska,2,57,484500,8500.0,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-lublin-wrotkow-ul-radzikowska-2-pokojowe-p1u0k9,https://s2.adresowa.pl/oi/24/5d/3f74f4_8f88_cover@2x-2-pokojowe-mieszkanie-lublin-wrotkow-ul-radzikowska.webp,Lublin Wrotków,Radzikowska,2,1996.0,blok,,"Oferuję na sprzedaż dwupokojowe mieszkanie o powierzchni 56,67 m2 w bloku z 1996r. znajdującego się przy ul. Radzikowskiej 8 w Lublinie. Mieszkanie jest w pełni umeblowane tak jak na zdjęciach, wyposażone we wszystkie niezbędne sprzęty AGD tj. lodówka, pralka, zmywarka, kuchenka, a także TV. Mieszkanie składa się z salonu o wymiarach 19,71m2 z wyjściem na balkon, przestronnej kuchni z oknem, łazienki 5,75m2 z oknem, jasnego przedpokoju również z oknem oraz przytulnej sypialni o wymiarach 14m2. Do mieszkania przynależy piwnica, a w budynku dostępna jest również rowerownia oraz suszarnia. Blok posiada wewnętrzne podwórko, gdzie można zaparkować samochód.",tak,,,,własność,"Wyposażenie: kuchenka, lodówka, pralka, tv, zmywarka",51.226588,22.550011
Lublin,LSM,2,55,687500,12500.0,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lublin-lsm-2-pokojowe-55-m2-t5d7e1,https://s2.adresowa.pl/oi/60/6d/3f737c_6485_cover@2x-2-pokojowe-mieszkanie-lublin-lsm.webp,Lublin LSM,,1,,blok,,"LSM 55m2 urocze mieszkanie jak w parku! Elektryka, hydraulika, kuchnia zaplanowana ręką doświadczonego projektanta wnętrz. Projekt wnętrz tego mieszkania, wizualizacje, lista zakupów GRATIS. Piętro 1/4. Bez gazu. Bojler Ariston nowy. Dwa bardzo duże pokoje zamykane na klucz. Oddzielna kuchnia. Balkon, piwnica, parking ze szlabanem, księga wieczysta. *Armatura włoska, szafka łazienkowa, niski brodzik, szafa pod wymiar w przedpokoju, płytki hiszpańskie. SPRZEDAŻ BEZPOŚREDNIA! Pośrednikom dziękuję!",tak,,osobna,,,,51.24001,22.525
Lublin Rury Bonifraterskie,ul. Głęboka,4,52,490000,9423.0,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-lublin-rury-bonifraterskie-ul-gleboka-4-pokojowe-u7g2d6,https://s2.adresowa.pl/oi/37/65/3f72a8_86f9_cover@2x-4-pokojowe-mieszkanie-lublin-rury-bonifraterskie-ul-gleboka.webp,Lublin Rury Bonifraterskie,Głęboka,parter,1976.0,blok,,"Na sprzedaż mieszkanie , idealne na wynajem dla studentów 4 odrębne pokoje, odrębna kuchnia, blisko uczelni, bardzo ciepłe, z wyposażeniem.",tak,,osobna,plastikowe,własność,,51.236241,22.533395
Lublin Czuby,ul. Szczytowa,3,54,598000,11074.0,Pośrednik,,24,https://adresowo.pl/o/mieszkanie-lublin-czuby-ul-szczytowa-3-pokojowe-i0i0r9,https://s2.adresowa.pl/oi/3c/26/3e0302_8513_cover@2x-3-pokojowe-mieszkanie-lublin-czuby-ul-szczytowa.webp,Lublin Czuby,Szczytowa,1,2005.0,blok,,"Na sprzedaż funkcjonalne mieszkanie trzypokojowe, położone na pierwszym piętrze bloku w atrakcyjnej dzielnicy Czuby przy ul. Szczytowej Układ pomieszczeń: - salon z aneksem kuchennym (zabudowa kuchenna wraz ze sprzętem AGD) z wyjściem na balkon, - dwie ustawne sypialnie, - łazienka z wc wyposażona w wannę Dodatkowo miejsce postojowe w garażu podziemnym 50tys. zł Media i opłaty: czynsz 693 zł (zawiera ogrzewanie oraz ciepłą wodę z kotłowni gazowej). Lokalizacja: nieruchomość znajduje się w dobrze rozwiniętej części osiedla. W pobliżu znajdują się liczne sklepy, szkoły, przedszkola, obiekty sportowe, kościół, ścieżki rowerowe. Mieszkanie idealne dla rodziny lub jako inwestycja pod wynajem. Otwieramy przed Tobą całe miasto! Sprzedajemy i wynajmujemy mieszkania, domy, lokale i działki. Działamy zarówno na rynku pierwotnym, jak i wtórnym. Zapewniamy kompleksową obsługę : doradztwo kredytowe i prawne, pomoc notariusza, architekta oraz projektanta wnętrz. W razie pytań, po prostu skontaktuj się z nami. Opis oferty sporządzony został na podstawie informacji pochodzących od właściciela oferującego nieruchomość, dokumentów opisujących jej stan prawny i przeprowadzonych oględzin. Opis ten może podlegać aktualizacji w miarę zmiany stanu fizycznego i prawnego nieruchomości oraz nie stanowi oferty handlowej określonej w art. 66 i następnych K.C.",,,,plastikowe,własność,,51.222292,22.53365
Lublin,ul. Bursztynowa,2,48,452000,9417.0,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-lublin-ul-bursztynowa-2-pokojowe-y8u0g8,https://s2.adresowa.pl/oi/43/2d/3df380_d418_cover@2x-2-pokojowe-mieszkanie-lublin-ul-bursztynowa.webp,Lublin ,Bursztynowa,5,1992.0,blok,,"Na sprzedaż funkcjonalne mieszkanie o powierzchni 48,2 m² położone w jednej z najbardziej cenionych dzielnic Lublina -Czuby, przy ulicy Bursztynowej. Lokal znajduje się w spokojnej, zielonej okolicy z bardzo dobrą infrastrukturą oraz szybkim dojazdem do centrum miasta. Mieszkanie składa się z: • pokoju z wyjściem na balkon • sypialni • oddzielnej i widnej kuchni • przedpokoju • łazienki z prysznicem oraz WC Lokal wymaga remontu, co daje możliwość aranżacji wnętrza według własnych potrzeb i gustu-idealna propozycja zarówno dla osób szukających mieszkania ""pod siebie"", jak i inwestorów. Atuty nieruchomości: • ogólnodostępne miejsca parkingowe • dodatkowe pomieszczenie do użytku wspólnego • w salonie wymienione panele w 2025 r. • cicho i spokojnie a jednocześnie wszędzie blisko • w pobliżu: liczne sklepy, szkoły, przedszkola, punkty usługowe i medyczne Uwaga: Rzut mieszkania przesyłamy na życzenie osoby zainteresowanej. Serdecznie zapraszam do kontaktu.",,,osobna,plastikowe,własność,,51.223677,22.50849
Lublin LSM,ul. Wileńska,1,28,320000,11429.0,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-lublin-lsm-ul-wilenska-1-pokoj-n9n9r3,https://s2.adresowa.pl/oi/15/77/3f720c_b303_cover@2x-1-pokojowe-mieszkanie-lublin-lsm-ul-wilenska.webp,Lublin LSM,Wileńska,8,1979.0,blok,,"Mieszkanie jest bardzo ciche ,nawet przy otwartych oknach nie słychać odgłosów z ulicy. Bardzo ciepłe, widok z okien na zieleń,plac zabaw. Pokój jest duży,ustawny, na podłodze parkiet .W pobliżu znajdują się sklepy ,duży plac zabaw dla dzieci oraz targ .",tak,,osobna,plastikowe,spółdzielcze własnościowe,,51.244415,22.522363
Lublin Konstantynów,ul. Szwoleżerów,3,60,599000,9983.0,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-lublin-konstantynow-ul-szwolezerow-3-pokojowe-z2w3f2,https://s2.adresowa.pl/oi/43/19/3f71e2_9b54_cover@2x-3-pokojowe-mieszkanie-lublin-konstantynow-ul-szwolezerow.webp,Lublin Konstantynów,Szwoleżerów,3,1987.0,blok,,"Na sprzedaż funkcjonalne i przestronne mieszkanie 3-pokojowe położone na 3.piętrze w niskim, 4-piętrowym bloku. Mieszkanie jest świeżo odmalowane, w pełni umeblowane i wyposażone - gotowe do zamieszkania od zaraz. Całe wyposażenie zostaje w cenie, dzięki czemu nie wymaga dodatkowych nakładów finansowych. Mieszkanie jest bardzo ciepłe, co przekłada się na komfort użytkowania. Najważniejsze atuty: - 3 jasne i ustawne pokoje, - możliwość wydzielenia 4. pokoju - duży balkon - idealny do wypoczynku, - piwnica o powierzchni 3,6m - funkcjonalny układ pomieszczeń. Świetna lokalizacja! Spokojna i zielona okolica z bardzo dobrą infrastrukturą. W pobliżu znajdują się: szkoły, przedszkola, przystanki MPK, sklepy, punkty handlowo-usługowe, szybki dojazd do centrum miasta, uczelni i obwodnicy. Doskonała propozycja zarówno dla rodzin, jak i osób szukających mieszkania pod inwestycję. Możliwość stworzenia 4. pokoju oraz świetna komunikacja z uczelniami sprawiają, że mieszkanie idealnie nadaje się również pod wynajem. Dla osób zainteresowanych chętnie prześlę więcej zdjęć mieszkania. Zapraszam do kontaktu telefonicznego. Zapraszam na prezentację!",tak,,osobna,plastikowe,własność,,51.237161,22.497682
Lublin Czuby,ul. Przedwiośnie,3,49,405000,8265.0,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-lublin-czuby-ul-przedwiosnie-3-pokojowe-u4h3w9,https://s2.adresowa.pl/oi/78/30/3f708a_66cb_cover@2x-3-pokojowe-mieszkanie-lublin-czuby-ul-przedwiosnie.webp,Lublin Czuby,Przedwiośnie,4,1980.0,blok,,"Do sprzedania mieszkanie w Lublinie na Czubach w bloku z wielkiej płyty. Na 4 piętrze, 3 pokoje.",tak,,osobna,plastikowe,własność,,51.228276,22.535765
Lublin Wieniawa,ul. Bartosza Głowackiego,2,50,610000,12200.0,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-lublin-wieniawa-ul-bartosza-glowackiego-2-pokojowe-j9k2b6,https://s2.adresowa.pl/oi/2b/5e/3df28e_b8ec_cover@2x-2-pokojowe-mieszkanie-lublin-wieniawa-ul-bartosza-glowackiego.webp,Lublin Wieniawa,Bartosza Głowackiego,1,1965.0,blok,,"Do sprzedania wyjątkowe, pięknie wykończone mieszkanie zaaranżowane według projektu architekta wnętrz, znajdujące się w wyśmienitej lokalizacji - blisko centrum Lublina, w sąsiedztwie Miasteczka Akademickiego (kilka-kilkanaście minut od KUL, UMCS i Uniw. Przyrodniczego). Okolica bardzo spokojna, lokalizacja prestiżowa i bezpieczna. Mieszkanie w stanie idealny, po remoncie generalnym i kompleksowej przebudowie w 2021/2022 r. Sprzedawane jest z kompletnym eleganckim umeblowaniem i wyposażeniem (w tym także m.in. najwyższej jakości zabudowa kuchenna pod wymiar, z wyspą i stołem jadalnianym, sprzęt AGD firmy Bosch). W sypialni duże podwójne łóżko z materacem, w salonie wygodna sofa, szafka i TV. Rozkład mieszkania: na planie otwartym holl + pokój dzienny z aneksem kuchennym, duża sypialnia, przestronna łazienka z WC, dodatkowo w przedpokoju wydzielona oddzielna duża garderoba Termin wydania: OD ZARAZ ::DODATKOWE INFORMACJE Rodzaj budynku: blok Plac zabaw: TAK Widok: na inne budynki Gaz: jest Woda: ciepła - piecyk gazowy Dojazd: asfalt Ogrzewanie: miejskie Linie telefoniczne: TAK Internet: TAK Telewizja kablowa: TAK Winda: NIE Rozkład: rozkładowe Usytuowanie: dwustronne Opłaty w czynszu: zaliczka na fundusz remontowy, wywóz śmieci, woda, ogrzewanie, Części wspólne, administracja, fundusz remontowy, CO Opłaty wg liczników: woda, prąd, gaz Rodzaj mieszkania: jednopoziomowe Piwnica: TAK Stan lokalu: wysoki standard Okna: nowe PCV Instalacje: wymienione Balkon: jest Powierzchnia użytkowa [m2]: 50,7100 Rok budowy: 1965 Liczba pokoi: 2 Powierzchnia pokoi [m2]: 22, 12 Podłogi pokoi: deska barlinecka Ściany pokoi: gładzie gipsowe Typ kuchni: widna Rodzaj kuchni: z nowoczesną zabudową kuchenną Podłoga kuchni: gres Typ łazienki: razem z wc Glazura łazienki: nowego typu Podłoga łazienki: terakota Wyposażenie łazienki: WC, umywalka, kabina prysznicowa Podłoga przedpokoi: deska barlinecka, gres ::LINK DO STRONY [www]/oferta.aspx?id=[numer] ::KONTAKT DO AGENTA Marcin Kuczyński [numer] [numer] [email] ::DANE BIURA BIURO NIERUCHOMOŚCI ANMA - MK Marcin Kuczyński BIURO NIERUCHOMOŚCI ANMA - MK MARCIN KUCZYŃSKI Hugona Kołłątaja 4 20-006 Lublin +48 [numer], [numer], +48 [numer] [www] Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Marcin Kuczyński (licencja nr: 4256)",,,osobna,plastikowe,własność,"Wyposażenie: internet, tv",51.250866,22.535838
Lublin Czechów,ul. Radzyńska,5,58,625000,10776.0,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-lublin-czechow-ul-radzynska-5-pokojowe-q5z7z3,https://s2.adresowa.pl/oi/1c/39/3dedf2_5d44_cover@2x-5-pokojowe-mieszkanie-lublin-czechow-ul-radzynska.webp,Lublin Czechów,Radzyńska,parter,1990.0,blok,,"Gotowiec inwestycyjny - 5 pokoi | Czechów | blisko Uniwersytetu Medycznego Na sprzedaż atrakcyjne mieszkanie inwestycyjne o powierzchni 58 m2, (5-pokoi) zlokalizowane przy ul. Radzyńskiej na lubelskim Czechowie - w bezpośrednim sąsiedztwie Uniwersytet Medyczny w Lublinie. Mieszkanie usytuowane jest na wysokim parterze w 4-piętrowym, zadbanym budynku, co zapewnia wygodny dostęp bez konieczności korzystania z windy, a jednocześnie większą prywatność niż na standardowym parterze. Do lokalu przynależy balkon, który stanowi dodatkową przestrzeń do odpoczynku, oraz piwnica, idealna do przechowywania rzeczy sezonowych. Ogrzewanie oraz ciepła woda pochodzą z sieci miejskiej, dzięki czemu mieszkanie nie posiada piecyka gazowego. lokalizacja gwarantująca stałe zainteresowanie najemców. Nieruchomość położona jest w doskonale skomunikowanej części miasta, zapewniającej szybki dojazd do centrum oraz uczelni. W najbliższym otoczeniu znajdują się: -liczne sklepy i punkty handlowo-usługowe -supermarkety oraz galerie handlowe -uczelnie wyższe i prywatne szkoły -tereny zielone, miejsca spacerowe i rekreacyjne Mieszkanie o przemyślanym układzie zostało zaprojektowane typowo pod inwestycję i składa się z: -5 niezależnych pokoi (każdy w pełni umeblowany) -części wspólnej - salonu z aneksem kuchennym -w pełni wyposażonej łazienki z WC -dodatkowej, osobnej toalety Każdy najemca ma do dyspozycji własne szafki kuchenne, co znacząco podnosi komfort użytkowania. Nieruchomość przeszła gruntowny remont w 2021 roku, dzięki czemu jest w bardzo dobrym stanie technicznym i nie wymaga dodatkowych nakładów finansowych. W ramach prac wykonano m.in.: -pełną wymianę instalacji elektrycznej oraz hydraulicznej -położenie nowych gładzi, wyrównanie ścian oraz ich malowanie -montaż wysokiej jakości paneli podłogowych oraz gresu -montaż nowych drzwi zewnętrznych oraz wewnętrznych -wykonanie nowej zabudowy kuchennej -montaż nowego oświetlenia w całym mieszkaniu -kompleksowe wykończenie oraz pełne wyposażenie łazienek -umeblowanie wszystkich pokoi oraz części wspólnej -wyposażenie kuchni w niezbędny sprzęt AGD, w tym również pralkę -Nieruchomość posiada również okna PCV, co wpływa na dobrą izolację termiczną i akustyczną. Mieszkanie sprzedawane jest z pełnym wyposażeniem - gotowe do dalszego wynajmu bez dodatkowych nakładów. Potencjał inwestycyjny: -obecnie wynajmowane - możliwość przejęcia najemców -dochód netto: ponad 4000 zł miesięcznie (po wszystkich opłatach i podatkach) -układ maksymalizujący rentowność (5 niezależnych pokoi) Dodatkowe informacje Budynek otoczony jest zielenią, co sprzyja spacerom i rekreacji. W najbliższym otoczeniu dostępne są liczne ogólnodostępne miejsca parkingowe, co jest dużym atutem dla mieszkańców i najemców. Istnieje również możliwość przywrócenia pierwotnego układu mieszkania - połączenia salonu z aneksem kuchennym oraz wydzielenia 3 niezależnych pokoi, co daje elastyczność zarówno dla inwestora, jak i osób szukających lokalu na własne potrzeby. Dana oferta to Idealna propozycja dla inwestora szukającego gotowego produktu generującego stabilny dochód od pierwszego dnia. Zapraszamy do kontaktu telefonicznego oraz na prezentację nieruchomości. Niniejsze ogłoszenie ma charakter informacyjny i nie stanowi oferty w rozumieniu art. 66 i następnych Kodeksu cywilnego. Informacje zawarte w ogłoszeniu zostały sporządzone na podstawie danych uzyskanych od właściciela oraz oględzin nieruchomości i mogą podlegać aktualizacji. ::",,,aneks,,,Wyposażenie: pralkę,51.257732,22.549098
Lublin Wrotków,ul. Nałkowskich,3,58,595000,10259.0,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-lublin-wrotkow-ul-nalkowskich-3-pokojowe-d0i7z0,https://s2.adresowa.pl/oi/44/26/3f7032_e3c0_cover@2x-3-pokojowe-mieszkanie-lublin-wrotkow-ul-nalkowskich.webp,Lublin Wrotków,Nałkowskich,4,1980.0,blok,,"Oto ostateczna, zaktualizowana wersja ogłoszenia bez emotikonów. Dodałem informacje o klimatyzacji w salonie, roletach dzień-noc oraz siatkach na owady (moskitierach) w oknach. Bezpośrednio: Jasne, 3-pokojowe mieszkanie na Wrotkowie po remoncie – parking za szlabanem Dzień dobry, sprzedam bezpośrednio nasze prywatne, 3-pokojowe mieszkanie zlokalizowane w zielonej i spokojnej części Wrotkowa przy ul. Nałkowskich. Mieszkanie znajduje się na 4. piętrze. Za oknem rosną drzewa, są tu ścieżki spacerowe oraz plac zabaw — czyli to, co najlepsze w dawnym, przestrzennym planowaniu osiedli (brak zaglądania sobie w okna z sąsiadami). Mieszkanie przeszło generalny remont w 2018 roku, jest wolne i do wprowadzenia od zaraz. INFORMACJE O MIESZKANIU (Układ pomieszczeń) Mieszkanie jest bardzo ustawne, jasne i ma niezwykle funkcjonalny rozkład (łączna powierzchnia użytkowa to 58 m²). W skład mieszkania wchodzą: Duży salon z wyjściem na balkon – 25 m² Sypialnia – 10 m² Pokój / biuro – 6 m² Kuchnia (widna, oddzielna) – 9 m² Łazienka – 4 m² Korytarz – 4 m² STAN TECHNICZNY I UDOGODNIENIA Mieszkanie zostało gruntownie odnowione przy użyciu wysokiej jakości materiałów. W ramach przeprowadzonego remontu oraz doposażenia lokalu zapewniono: Klimatyzację: W dużym salonie zainstalowana jest wydajna klimatyzacja, która zapewnia pełen komfort termiczny w upalne dni. Wyposażenie okien: W oknach zamontowane są praktyczne rolety dzień-noc oraz funkcjonalne siatki na muchy (moskitiery). Wymianę instalacji wodnej oraz instalacji kanalizacyjnej. Wymianę instalacji elektrycznej (nowa elektryka). Doprowadzenie zasilania 3-fazowego (siła). Likwidację gazu w mieszkaniu (w kuchni zamontowana jest nowoczesna kuchenka indukcyjna, co zwiększa bezpieczeństwo). Wymianę starych grzejników żeliwnych na estetyczne, współczesne kaloryfery. Prace wykończeniowe ścian: wszystkie ściany zostały pogipsowane i pomalowane. Wymianę drzwi (nowe drzwi wewnętrzne i zewnętrzne). Wykończenie podłóg: w pokojach położono panele, natomiast w kuchni, łazience oraz korytarzu znajduje się trwała terakota. WYPOSAŻENIE W CENIE MIESZKANIA W cenie mieszkania zostaje większość stałej zabudowy oraz sprzętów, dzięki czemu jest ono gotowe do zamieszkania bez nakładów finansowych: Kuchnia: meble wraz z pełnym wyposażeniem AGD (płyta indukcyjna, piekarnik do zabudowy, lodówka, zmywarka, kuchenka mikrofalowa). Sypialnia: pojemna szafa przesuwna. Pokój/biuro: szafa w zabudowie oraz meble biurowe. Korytarz: dodatkowa szafa ubraniowa. Salon: meble pokojowe. Łazienka: pełne wyposażenie wraz z pralką. DODATKOWE ATUTY Parking: Do mieszkania przypisane są dwa piloty do wjazdu na ogólnodostępny parking za szlabanem. Miejsca parkingowe są tu dostępne absolutnie zawsze! Przechowywanie: Do mieszkania przynależy piwnica o powierzchni 2 m² (idealna na rowery czy przetwory). Stan prawny: Pełna własność z Księgą Wieczystą, bez żadnych obciążeń czy hipotek. Stan prawny w pełni uregulowany. OTOCZENIE I LOKALIZACJA Mieszkając tutaj, wszystko masz pod ręką. Wrotków to świetna, samowystarczalna dzielnica Lublina: Rekreacja: Zalew Zemborzycki i ścieżki rowerowe – spacerem lub rowerem dotrzesz tam w kilka minut. Idealne tereny na weekendowy reset i aktywny wypoczynek. Infrastruktura: Dosłownie pod nosem znajdują się sklepy (Lidl, Biedronka), liczne punkty usługowe, przedszkola oraz szkoła. Komunikacja: Blisko przystanki MPK zapewniające świetny i szybki dojazd do centrum oraz na lubelskie uczelnie. SZCZEGÓŁY I PREZENTACJA Sprzedaję mieszkanie prywatnie, dzięki czemu kupujący nie płaci prowizji dla biura nieruchomości. (Biurom i pośrednikom nieruchomości dziękuję – proszę nie dzwonić z ofertą współpracy). Mieszkanie można obejrzeć po wcześniejszym umówieniu telefonicznym – również w weekendy. Jeśli nie będę mógł odebrać, proszę o SMS – na pewno oddzwonię!",tak,tak,osobna,plastikowe,własność,"Wyposażenie: klimatyzacja, kuchenka, lodówka, piekarnik, zmywarka",51.208151,22.543947
Lublin Wieniawa,ul. Puławska,1,31,335000,10806.0,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-lublin-wieniawa-ul-pulawska-1-pokoj-u4p1z5,https://s2.adresowa.pl/oi/3c/63/3f6fa4_c7d0_cover@2x-1-pokojowe-mieszkanie-lublin-wieniawa-ul-pulawska.webp,Lublin Wieniawa,Puławska,3,,blok,,"Na sprzedaż przytulna i funkcjonalna kawalerka o powierzchni 31,6 m², położona w świetnej lokalizacji przy ul. Puławskiej w Lublinie. Mieszkanie jest w pełni umeblowane, dzięki czemu można się wprowadzić od zaraz - bez dodatkowych nakładów i urządzania od podstaw. To idealna propozycja dla jednej osoby lub studenta, dla pary rozpoczynającej wspólne życie, a także dla inwestora szukającego pewnego lokalu pod wynajem. Lokalizacja - ogromny atut Mieszkanie zapewnia szybki dostęp do najważniejszych punktów miasta: - w pobliżu: UMCS, KUL, Uniwersytet Przyrodniczy - bardzo dobry dojazd do Politechniki Lubelskiej i Uniwersytetu Medycznego - szybki wyjazd w każdym kierunku - bez stania w korkach - w najbliższej okolicy: Lidl, Stokrotka, Groszek, Lewiatan, apteki, przychodnie, poczta, szkoła, przedszkole, kościół oraz przystanki komunikacji miejskiej - McDonald's w zasięgu spaceru Mieszkanie - ustawna, w pełni umeblowana kawalerka gotowa do zamieszkania - oddzielna, przestronna kuchnia - funkcjonalny pokój dzienny - łazienka oraz przedpokój z szafą wnękową - bardzo ciepłe i ciche - osłonięte od hałasu ulicy - widok na zieleń - balkon i piwnica Budynek - blok z dwiema windami - wygoda na co dzień - czysta, zadbana i przestronna klatka schodowa - miejsca parkingowe dostępne przy budynku Dlaczego warto? - umeblowane i gotowe do zamieszkania od zaraz - świetna lokalizacja pod wynajem (studenci, pracownicy) - niskie ryzyko pustostanów - funkcjonalny układ - spokojna i zielona okolica Idealne pod inwestycję Dzięki lokalizacji, metrażowi i pełnemu wyposażeniu mieszkanie świetnie sprawdzi się jako: - najem długoterminowy - najem dla studentów - stabilne źródło dochodu Zainteresowany? Skontaktuj się i umów na prezentację",tak,,osobna,plastikowe,,,51.254733,22.531277
Lublin Wrotków,ul. Eugeniusza Romera,3,48,539000,11229.0,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lublin-wrotkow-ul-eugeniusza-romera-3-pokojowe-n8t1z1,https://s2.adresowa.pl/oi/55/3d/3f6b72_40ba_cover@2x-3-pokojowe-mieszkanie-lublin-wrotkow-ul-eugeniusza-romera.webp,Lublin Wrotków,Eugeniusza Romera,parter,1977.0,blok,,"Do sprzedaży trzypokojowe mieszkanie na Wrotkowie przy ulicy Romera o powierzchni 48,17 m2. Bardzo jasne i ustawne, położone na parterze w czteropiętrowym budynku mieszkalnym, wybudowanym w 1977 roku. Mieszkanie po generalnym remoncie, wymieniona instalacja elektryczna i hydrauliczna. Budynek położony jest w bardzo atrakcyjnej okolicy, otoczony dużą ilością zieleni, w bliskiej odległości do Zalewu Zemborzyckiego. Świetnie sprawdzi się dla rodziny lub jako inwestycja pod wynajem. Lokalizacja dobrze skomunikowana z całym miastem. W bardzo bliskiej odległości znajdują się żłobki, przedszkola, Szkoła Podstawowa oraz liczne punkty usługowo-handlowe. Na powierzchni 48,17 m2 znajdują się: - 3 pokoje, - oddzielna kuchnia, - łazienka z toaletą, - przedpokój. Okna wychodzące na wschód i zachód. Mieszkanie nie wymaga żadnych nakładów finansowych. Ogrzewanie i ciepła woda z sieci miejskiej. Do lokalu przynależy: - piwnica, - balkon. Zapraszam serdecznie na prezentację. Sprzedaje prywatnie, także proszę o niekontaktowanie się biur nieruchomości.",tak,,osobna,,własność,,51.210735,22.542025
