locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Białystok,Bojary,2,40,430000,10750.0,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-bojary-2-pokojowe-40-m2-n6h6q7,https://s2.adresowa.pl/oi/42/11/3e1dd6_4dbc_cover@2x-2-pokojowe-mieszkanie-bialystok-bojary.webp,Białystok Bojary,,4,1997.0,blok,,"Na sprzedaż przytulne i funkcjonalne mieszkanie o powierzchni 40,80 m², idealne dla singla, pary lub jako inwestycja pod wynajem. Mieszkanie posiada bardzo praktyczny układ pomieszczeń i daje możliwość własnej aranżacji wnętrza według gustu nowego właściciela. W skład mieszkania wchodzi: • przestronny salon z wyjściem na balkon, • oddzielna kuchnia wyposażona w nową lodówkę oraz kuchenkę, • przytulny pokoik oddzielony szafą, który może pełnić funkcję sypialni, pokoju dziecięcego lub biura, • dodatkowa sypialnia, • przedpokój z miejscem do przechowywania, • łazienka po remoncie. Mieszkanie jest jasne i ciepłe, a duże okna zapewniają dużo naturalnego światła przez cały dzień. Balkon stanowi dodatkową przestrzeń do odpoczynku i relaksu. Salon oraz całe mieszkanie wymagają lekkiego odświeżenia, co daje możliwość urządzenia wnętrza według własnych potrzeb i stylu. Lokal jest jednak w pełni funkcjonalny i gotowy do zamieszkania. Atuty mieszkania: • powierzchnia 40,80 m², • balkon, • łazienka po remoncie, • nowa lodówka i kuchenka, • funkcjonalny układ pomieszczeń, • spokojna okolica, • idealne zarówno do zamieszkania, jak i pod inwestycję. Cena: 430 000 zł - do negocjacji. Lokal posiada również piwnicę przynależną do mieszkania. Zapraszam do kontaktu oraz obejrzenia mieszkania na żywo.",tak,,osobna,,,"Wyposażenie: kuchenka, kuchenkę, lodówka, lodówkę",53.136226,23.17699
Białystok Sienkiewicza,ul. Ciepła 19,3,45,339000,7533.0,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-bialystok-sienkiewicza-ul-ciepla-3-pokojowe-t5k8t8,https://s2.adresowa.pl/oi/63/37/3cb0a2_b0c9_cover@2x-3-pokojowe-mieszkanie-bialystok-sienkiewicza-ul-ciepla.webp,Białystok Sienkiewicza,Ciepła 19,4,1975.0,blok,,"Na sprzedaż mieszkanie - Białystok, os. Sienkiewicza, ul. Ciepła 19 Oferujemy na sprzedaż mieszkanie o powierzchni 45,7 m² , położone w Białymstoku na osiedlu Sienkiewicza , przy ul. Ciepłej 19 . To poszukiwana lokalizacja blisko centrum , zapewniająca jednocześnie ciszę i spokój , ponieważ blok znajduje się z dala od ruchliwej ulicy. Wokół znajdują się tereny zielone oraz ogólnodostępne miejsca parkingowe . Mieszkanie jest dwustronne , dobrze doświetlone i posiada bardzo funkcjonalny układ pomieszczeń . Powierzchnia: 45,7 m² Piętro: 4 / 4 Budynek: solidny blok z cegły z 1975 roku Układ mieszkania: salon z wyjściem na balkon dwie oddzielne sypialnie kuchnia łazienka przedpokój Do mieszkania przynależy również piwnica . Budynek jest w bardzo dobrym stanie technicznym - 2 lata temu przeprowadzono termomodernizację oraz kapitalny remont klatek schodowych . Na klatce znajdują się tylko dwa mieszkania , co zapewnia większy komfort i prywatność. Mieszkanie jest czyste i zadbane , jednak jego stan kwalifikuje się do odświeżenia lub remontu , dzięki czemu nowy właściciel może zaaranżować je według własnego gustu. Dodatkowe informacje: odrębna własność z księgą wieczystą czynsz ok. 550 zł spokojne sąsiedztwo bardzo dobra komunikacja z resztą miasta W pobliżu: przedszkole sklepy i punkty usługowe pełna infrastruktura osiedla szybki dojazd do centrum miasta To świetna propozycja zarówno do zamieszkania , jak i pod inwestycję . Nasze biuro zapewnia pomoc przy kompletowaniu dokumentów niezbędnych do przeniesienia praw własności oraz bezpłatnej pomocy w uzyskaniu najlepszego kredytu na zakup tej oraz innych nieruchomości. Informacje użyte do sporządzenia powyższej oferty zostały uzyskane na podstawie oświadczeń właścicieli nieruchomości i nie są ofertą w rozumieniu przepisów prawa. Mają one jedynie charakter informacyjny. Zapraszam do kontaktu i na prezentację.",tak,,,plastikowe,własność,,53.141119,23.16636
Białystok,ul. gen. Józefa Bema,4,48,519900,10831.0,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-bialystok-ul-gen-jozefa-bema-4-pokojowe-t4d9m5,https://s2.adresowa.pl/oi/79/7a/3ca95c_76e3_cover@2x-4-pokojowe-mieszkanie-bialystok-ul-gen-jozefa-bema.webp,Białystok ,gen. Józefa Bema,3,1975.0,blok,,"Na sprzedaż 4-pokojowe mieszkanie o powierzchni 48,11 m², położone na 3 piętrze w niskim bloku na popularnym osiedlu Bema w Białymstoku. To propozycja dla osób, które szukają mieszkania gotowego do wprowadzenia, a także dla inwestorów — dzięki czterem pokojom lokal świetnie sprawdzi się jako mieszkanie na wynajem, szczególnie dla studentów Politechniki Białostockiej. Wnętrze przeszło generalny remont, dzięki czemu mieszkanie jest świeże, funkcjonalne i przygotowane do zamieszkania bez dodatkowych nakładów finansowych. Układ został zaprojektowany tak, aby maksymalnie wykorzystać przestrzeń. Kuchnia została wykonana na wymiar, z praktyczną zabudową i sprzętem AGD. Mieszkanie jest jasne i ustawne, a dodatkowym atutem jest balkon, który daje przestrzeń do odpoczynku. Wymieniona została również instalacja elektryczna, a w mieszkaniu zamontowane są okna plastikowe. Mieszkanie znajduje się na 3 piętrze w czteropiętrowym bloku, co zapewnia dobrą równowagę między prywatnością a wygodnym dostępem do lokalu. Budynek położony jest z dala od głównych ulic, dzięki czemu w mieszkaniu jest cicho i spokojnie. Najważniejsze informacje: – 4 pokoje | 48,11 m² – 3 piętro z 4 (niski blok) – mieszkanie po generalnym remoncie – balkon – piwnica – wymieniona instalacja elektryczna – okna plastikowe – idealne pod wynajem dla studentów Lokalizacja to jeden z największych atutów tej nieruchomości. Osiedle Bema to jedna z najbardziej rozpoznawalnych części miasta, bardzo dobrze skomunikowana z centrum. W pobliżu znajdują się sklepy, szkoły, przystanki autobusowe oraz Politechnika Białostocka, co sprawia, że mieszkanie świetnie sprawdzi się jako inwestycja pod wynajem dla studentów. To oferta, która łączy dobrą lokalizację, funkcjonalny układ i gotowe mieszkanie po remoncie — zarówno dla rodziny, jak i inwestora. Skontaktuj się i umów się na prezentację. UWAGA! Dla zainteresowanych klientów oferujemy również pomoc w uzyskaniu kredytu hipotecznego. Oferta dostępna wyłącznie w biurze ROOMVIBES Nieruchomości.",tak,,,,,,53.126,23.1493
Białystok Centrum,ul. kard. Stefana Wyszyńskiego,2,39,610000,15641.0,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-bialystok-centrum-ul-kard-stefana-wyszynskiego-2-pokojowe-x3p4q3,https://s2.adresowa.pl/oi/46/42/3e1882_e762_cover@2x-2-pokojowe-mieszkanie-bialystok-centrum-ul-kard-stefana-wyszynskiego.webp,Białystok Centrum,kard. Stefana Wyszyńskiego,7,2023.0,apartamentowiec,,"Mieszkanie o powierzchni 39,70 m², położone w świetnej lokalizacji przy ul. Kardynała Stefana Wyszyńskiego, na rogu ulicy Młynowej, bardzo blisko ścisłego centrum miasta. Lokal charakteryzuje się wysokim standardem wykończenia, funkcjonalnym układem pomieszczeń oraz pełnym wyposażeniem. Rozkład mieszkania: - Korytarz z szafą w zabudowie, - Przestronny salon z aneksem kuchennym, - Oddzielna, komfortowa sypialnia, - Łazienka z nowoczesną kabiną prysznicową, - Duży balkon z zadaszeniem. Wykończenie w wysokim standardzie, bardzo nowoczesne, zaprojektowane z dbałością o detale wg oryginalnego projektu wnętrz. Nowoczesna, w pełni wyposażona kuchnia oraz funkcjonalna zabudowa meblowa. Mieszkanie jest ciche i dobrze doświetlone, położone w apartamentowcu z 2024 roku, zaprojektowanym w nowoczesnym stylu. Okna wychodzą na pięknie zagospodarowane patio z zielenią, ławeczkami, placem zabaw i siłownią plenerową. Dodatkowe informacje: - Do mieszkania przynależy miejsce postojowe w garażu podziemnym - dodatkowo płatne 65 000 zł. - W mieszkaniu jest klimatyzacja.",,tak,aneks,plastikowe,własność,Wyposażenie: klimatyzacja,53.128379,23.143539
Białystok Dojlidy,ul. Borsucza,2,47,469000,9979.0,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-bialystok-dojlidy-ul-borsucza-2-pokojowe-a7q1r0,https://s2.adresowa.pl/oi/53/28/3e167e_9a6b_cover@2x-2-pokojowe-mieszkanie-bialystok-dojlidy-ul-borsucza.webp,Białystok Dojlidy,Borsucza,3,1988.0,blok,,"Sprzedam dwupokojowe mieszkanie 47m2 przy ulicy Borsuczej usytuowane na 3 piętrze w bloku 3 piętrowym. Mieszkanie jest po generalnym remoncie , wymieniona instalacja elektryczna oraz wodno-kanalizacyjna . W skład mieszkania wchodzi salon z wyjściem na duży balkon typu logia, sypialnia, przestronny korytarz, kuchnia w zabudowie stałej, łazienka oraz oddzielna toaleta. Do mieszkania przynależy piwnica oraz ogromny parking dla mieszkańców bloku.",tak,,osobna,plastikowe,spółdzielcze własnościowe,,53.107674,23.193704
Białystok Wygoda,ul. Storczykowa,3,59,499000,8458.0,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-wygoda-ul-storczykowa-3-pokojowe-d0e7p3,https://s2.adresowa.pl/oi/14/69/3e1302_3c88_cover@2x-3-pokojowe-mieszkanie-bialystok-wygoda-ul-storczykowa.webp,Białystok Wygoda,Storczykowa,4,2018.0,blok,,"Atrakcyjne 3-pokojowe mieszkanie 59m² przy ulicy Storczykowej (osiedle Zielone Wzgórza). Mieszkanie znajduje się bardzo blisko galerii ,,Zielone Wzgórza"". Jest dwustronne, bardzo słoneczne, wystawa okien wschód-zachód. Blok z cegły, ściana zewnętrzna trzywarstwowa (24cm+12cm+20cm). Obecny duży balkon. Mieszkanie bardzo ciepłe. Uwaga: istnieje możliwość zamiany na mniejsze mieszkanie! Zainteresowanych proszę o kontakt telefoniczny.",,,,,,,53.121309,23.094157
Białystok Starosielce,ul. Klepacka,3,67,599000,8940.0,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-bialystok-starosielce-ul-klepacka-3-pokojowe-o0w7w4,https://s2.adresowa.pl/oi/19/49/3ca57c_4c82_cover@2x-3-pokojowe-mieszkanie-bialystok-starosielce-ul-klepacka.webp,Białystok Starosielce,Klepacka,3,2025.0,blok,,"Nowa inwestycja - możliwość wykończenia pod klucz Zapraszamy do zapoznania się z ofertą nowej inwestycji Moje Pierwsze Mieszkanie . Kameralna zabudowa - jedynie 28 mieszkań w niskim 3-piętrowym budynku. Mieszkanie gotowe do odbioru. Mieszkanie nr 25 położone jest na trzecim piętrze. Powierzchnia mieszkania to 67,95 m 2 , na którą składają się: salon z aneksem kuchennym 28,51m 2 sypialnia z garderobą 15,65m 2 sypialnia 9,14m 2 łazienka z wc 3,15m 2 łazienka z wc 2,85m 2 przedpokoje 8,65m 2 dodatkową powierzchnią jest obszerny taras 66 m 2 DODATKOWE INFORMACJE: stan deweloperski lub wykończone pod klucz - cena wykończonego pod klucz 730 000 zł (specyfikacja wykończenia dostępna u Doradcy, mieszkanie wykończone zgodnie z preferencjami kupującego) blokiem zarządzać będzie wspólnota mieszkaniowa dostępna jest w ogólnodostępna wózkownia/rowerownia na parterze na terenie bloku dostępny jest plac zabaw tylko dla mieszkańców w bloku zamontowany jest wideodomofon podnoszący bezpieczeństwo i komfort mieszkańców teren bloku częściowo ogrodzony istnieje możliwość dokupienia miejsca postojowego w garażu podziemnym - cena 40 000 zł Kupujący nie płaci podatku PCC 2%. Pełna lista mieszkań z tej inwestycji dostępna na naszej stronie: [www]/inwestycje _____________________________________________________ Inwestycja MOJE PIERWSZE MIESZKANIE to kameralny blok o harmonijnej, przyjemnej kolorystyce. Dla komfortu mieszkańców starannie rozplanowano przestrzeń mieszkań oraz teren wokół inwestycji, a czas najmłodszym mieszkańcom umili plac zabaw znajdujący się tuż przy bloku. Mieszkańcy mają również do dyspozycji wielostanowiskowy garaż podziemny , zewnętrzne miejsca parkingowe, a także ogólnodostępną wózkownię/rowerownię. W ofercie znajdują się różnorodne mieszkania, zarówno kompaktowe mieszkania 2-pokojowe, jak i większe, rodzinne 3 pokoje. Mieszkania na parterze mają przynależne ogródki oraz są przystosowane dla osób z niepełnosprawnościami. Mieszkania na wyższych piętrach mają duże balkony , a dwa mieszkania na ostatnim piętrze - o bszerne tarasy . Inwestycja MOJE PIERWSZE MIESZKANIE położona jest na osiedlu Starosielce , przy ulicy Klepackiej . Świetnie rozwinięta infrastruktura handlowo-usługowa w okolicy, tereny zielone oraz przystanek komunikacji miejskiej z dobrym dojazdem do centrum tuż obok bloku. Inwestycja MOJE PIERWSZE MIESZKANIE - lokalizacja Starosielce, ulica Klepacka 6,8 km do centrum 1 min. do przystanku autobusowego dojazd do centrum: 12 min samochodem Istotne punkty w okolicy inwestycji: Sklep: Biedronka (400 m, 6 minut spacerem) Przystanek autobusowy (30 m, 1 minuta spacerem) Poradnia Lekarzy Rodzinnych (120 m, 2 minuty spacerem) Kościół (50 m, 1 minuta spacerem) Szkoła Podstawowa (1 km, 14 minut spacerem) Przedszkole (500 m, 7 minut spacerem) Oferujemy usługę wsparcia w uzyskaniu kredytu hipotecznego - współpracujemy z zaufanym Doradcą Kredytowym. Więcej informacji: Aneta Grzegorek tel. [numer] [email] Adam Grzegorek tel. [numer] [email] Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Aneta Grzegorek (licencja nr: 23825)",,tak,aneks,plastikowe,własność,,53.113308,23.088325
Białystok Starosielce,ul. Klepacka,3,52,443000,8519.0,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-bialystok-starosielce-ul-klepacka-3-pokojowe-e4q9h9,https://s2.adresowa.pl/oi/32/6f/3ca580_e047_cover@2x-3-pokojowe-mieszkanie-bialystok-starosielce-ul-klepacka.webp,Białystok Starosielce,Klepacka,1,2025.0,blok,,"Nowa inwestycja - możliwość wykończenia pod klucz Zapraszamy do zapoznania się z ofertą nowej inwestycji Moje Pierwsze Mieszkanie . Kameralna zabudowa - jedynie 28 mieszkań w niskim 3-piętrowym budynku. Mieszkanie gotowe do odbioru. Mieszkanie nr 9 położone jest na pierwszym piętrze. Powierzchnia mieszkania to 52,14 m 2 , na którą składają się: salon 16,48m 2 aneks kuchenny 7,84m 2 dwie sypialnie (8,99m 2 i 8,96m 2 ) łazienka z wc 3,02m 2 przedpokój 6,85m 2 dodatkową powierzchnią jest balkon 4 m 2 DODATKOWE INFORMACJE: stan deweloperski lub wykończone pod klucz - cena wykończonego pod klucz 549 000 zł (specyfikacja wykończenia dostępna u Doradcy, mieszkanie wykończone zgodnie z preferencjami kupującego) blokiem zarządza wspólnota mieszkaniowa dostępna jest w ogólnodostępna wózkownia/rowerownia na parterze na terenie bloku dostępny jest plac zabaw tylko dla mieszkańców w bloku zamontowany jest wideodomofon podnoszący bezpieczeństwo i komfort mieszkańców teren bloku częściowo ogrodzony istnieje możliwość dokupienia miejsca postojowego w garażu podziemnym - cena 40 000 zł lub zewnętrznego miejsca pod wiatą w cenie 15 000 zł Kupujący nie płaci podatku PCC 2%. Pełna lista mieszkań z tej inwestycji dostępna na naszej stronie: [www]/inwestycje _____________________________________________________ Inwestycja MOJE PIERWSZE MIESZKANIE to kameralny blok o harmonijnej, przyjemnej kolorystyce. Dla komfortu mieszkańców starannie rozplanowano przestrzeń mieszkań oraz teren wokół inwestycji, a czas najmłodszym mieszkańcom umili plac zabaw znajdujący się tuż przy bloku. Mieszkańcy mają również do dyspozycji wielostanowiskowy garaż podziemny , zewnętrzne miejsca parkingowe, a także ogólnodostępną wózkownię/rowerownię. W ofercie znajdują się różnorodne mieszkania, zarówno kompaktowe mieszkania 2-pokojowe, jak i większe, rodzinne 3 pokoje. Mieszkania na parterze mają przynależne ogródki oraz są przystosowane dla osób z niepełnosprawnościami. Mieszkania na wyższych piętrach mają duże balkony , a dwa mieszkania na ostatnim piętrze - o bszerne tarasy . Inwestycja MOJE PIERWSZE MIESZKANIE położona jest na osiedlu Starosielce , przy ulicy Klepackiej . Świetnie rozwinięta infrastruktura handlowo-usługowa w okolicy, tereny zielone oraz przystanek komunikacji miejskiej z dobrym dojazdem do centrum tuż obok bloku. Inwestycja MOJE PIERWSZE MIESZKANIE - lokalizacja Starosielce, ulica Klepacka 6,8 km do centrum 1 min. do przystanku autobusowego dojazd do centrum: 12 min samochodem Istotne punkty w okolicy inwestycji: Sklep: Biedronka (400 m, 6 minut spacerem) Przystanek autobusowy (30 m, 1 minuta spacerem) Poradnia Lekarzy Rodzinnych (120 m, 2 minuty spacerem) Kościół (50 m, 1 minuta spacerem) Szkoła Podstawowa (1 km, 14 minut spacerem) Przedszkole (500 m, 7 minut spacerem) Oferujemy usługę wsparcia w uzyskaniu kredytu hipotecznego - współpracujemy z zaufanym Doradcą Kredytowym. Więcej informacji: Aneta Grzegorek tel. [numer] [email] Adam Grzegorek tel. [numer] [email] Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Aneta Grzegorek (licencja nr: 23825)",,tak,aneks,plastikowe,własność,,53.113308,23.088325
Białystok Piaski,ul. Wesoła,2,36,395000,10972.0,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-bialystok-piaski-ul-wesola-2-pokojowe-f8o4h9,https://s2.adresowa.pl/oi/3c/76/3e11b6_7cc0_cover@2x-2-pokojowe-mieszkanie-bialystok-piaski-ul-wesola.webp,Białystok Piaski,Wesoła,4,1967.0,blok,,"Na sprzedaż 2-pokojowe mieszkanie o pow. 36,8 m. przy ul. Wesołej 27 na osiedlu Piaski w Białymstoku. Doskonała lokalizacja. Mieszkanie znajduje się na 4 piętrze w bloku bez windy. Wejście do budynku zabezpieczone jest domofonem. Kilka lat temu klatka schodowa przeszła generalny remont. Dla mieszkańców parking z wjazdem zabezpieczonym szlabanem. Świetnie skomunikowana okolica: w pobliżu Żabka, politechnika, UwB, placówki oświatowe, szpitale, centrum handlowe i liczne punkty usługowe oraz tereny zielone. W odległości kilku minut od bloku przystanek autobusowy. Idealna równowaga między dostępnością do wszystkich miejskich udogodnień a spokojem i zielonym otoczeniem. Mieszkanie składa się z: - ustawnego i dobrze doświetlonego pokoju dziennego/salonu - sypialni z wykonaną na zamówienie dużą szafą z pięknym frontem - oddzielnej widnej kuchni z widokiem na zieleń - przedpokoju z wygodną szafą wykonaną na zamówienie - łazienki z wanną. Do lokalu przynależy również duża piwnica (12 m). Mieszkanie jest gotowe do wprowadzenia, w 2022 r. przeszło gruntowny remont. W pokojach na podłogach leżą panele, w pozostałych pomieszczeniach terakota, w kuchni hiszpańska glazura equipe ceramicas. Nowoczesny sprzęt agd (m.in. Gorenje, Samsung), w kuchni i korytarzu oraz sypialni wykonano funkcjonalną zabudowę na wymiar - szafy są bardzo pojemne, przestrzeń jest wykorzystana maksymalnie. Lokal idealny do samodzielnego zamieszkania lub jako inwestycja - dla singla, pary. Mieszkanie dostępne od zaraz. W cenie mieszkania wszystkie sprzęty agd oraz zabudowa stała. Meble ruchome - do ustalenia. W dni powszednie proszę o telefony po godz. 17tej. Agencjom dziękuję za współpracę.",tak,,osobna,plastikowe,spółdzielcze własnościowe,,53.119963,23.155954
Białystok Dziesięciny,ul. Zagórna,3,47,430000,9149.0,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-bialystok-dziesieciny-ul-zagorna-3-pokojowe-e5o9v4,https://s2.adresowa.pl/oi/2b/16/3e0e62_29f5_cover@2x-3-pokojowe-mieszkanie-bialystok-dziesieciny-ul-zagorna.webp,Białystok Dziesięciny,Zagórna,parter,,blok,,"Do sprzedaży mieszkanie na Os. Dziesięciny w Białymstoku przy ul. Zagórnej 11. Mieszkanie 3-pokojowe o pow. 47,22 m2, usytuowane na parterze czteropiętrowego bloku mieszkalnego. Budynek o niskiej zabudowie. Mieszkanie jest obustronne, zadbane, wyposażone w domofon. W pobliżu dostępne miejsca parkingowe oraz tereny zielone. Układ mieszkania: salon (pokój przechodni), dwa oddzielne pokoje, kuchnia, korytarz, łazienka z wanną, oddzielna toaleta. Dodatkowo do mieszkania przynależy piwnica (wliczona w cenę). Podsumowanie: - parter, obustronne - wygodny dostęp - funkcjonalny układ pomieszczeń - oddzielna kuchnia - osobna łazienka i WC Prezentacja możliwa po wcześniejszym ustaleniu terminu. Zapraszam do kontaktu pod numerem telefonu: - Rafał",tak,,osobna,,,,53.15146,23.118116
Białystok Centrum,ul. Michała Wołodyjowskiego,2,52,420000,8077.0,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-centrum-ul-michala-wolodyjowskiego-2-pokojowe-i4b6i6,https://s2.adresowa.pl/oi/7c/53/3e0ad0_fc88_cover@2x-2-pokojowe-mieszkanie-bialystok-centrum-ul-michala-wolodyjowskiego.webp,Białystok Centrum,Michała Wołodyjowskiego,3,,blok,,"Sprzedam bezpośrednio mieszkanie 52,5 m kw w Białymstoku ul. Wołodyjowskiego 8 B. Mieszkanie usytuowane jest na 3 piętrze w 3- piętrowym bloku z cegły. Lokal składa się z 2 pokoi (21 i 12 m kw), kuchni 10 m kw oraz łazienki i przedpokoju. Mieszkanie posiada balkon oraz przynależną piwnicę. Budynek usytuowany jest na zamkniętym szlabanem osiedlu w pobliżu parku w Zwierzyńcu. Stan mieszkania do remontu. Lokal posiada świadectwo charakterystyki energetycznej. Własność notarialna",tak,,,,,,53.12098,23.159224
Białystok Starosielce,ul. Klepacka,3,48,409000,8521.0,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-bialystok-starosielce-ul-klepacka-3-pokojowe-d9d0v8,https://s2.adresowa.pl/oi/32/5a/3ca578_c9f4_cover@2x-3-pokojowe-mieszkanie-bialystok-starosielce-ul-klepacka.webp,Białystok Starosielce,Klepacka,1,2025.0,blok,,"Nowa inwestycja - możliwość wykończenia pod klucz Zapraszamy do zapoznania się z ofertą nowej inwestycji Moje Pierwsze Mieszkanie . Kameralna zabudowa - jedynie 28 mieszkań w niskim 3-piętrowym budynku. Mieszkanie gotowe do odbioru. Mieszkanie nr 12 położone jest na pierwszym piętrze. Powierzchnia mieszkania to 48,14 m 2 , na którą składają się: salon z aneksem kuchennym 21,71m 2 dwie sypialnie (8,62m 2 i 7,00m 2 ) łazienka z wc 3,14m 2 przedpokój 7,80m 2 dodatkową powierzchnią jest balkon 3m 2 DODATKOWE INFORMACJE: stan deweloperski lub wykończone pod klucz - cena wykończonego pod klucz 499 000 zł (specyfikacja wykończenia dostępna u Doradcy, mieszkanie wykończone zgodnie z preferencjami kupującego) blokiem zarządza wspólnota mieszkaniowa dostępna jest w ogólnodostępna wózkownia/rowerownia na parterze na terenie bloku dostępny jest plac zabaw tylko dla mieszkańców w bloku zamontowany jest wideodomofon podnoszący bezpieczeństwo i komfort mieszkańców teren bloku częściowo ogrodzony istnieje możliwość dokupienia miejsca postojowego w garażu podziemnym - cena 40 000 zł lub zewnętrznego miejsca pod wiatą w cenie 15 000 zł Kupujący nie płaci podatku PCC 2%. Pełna lista mieszkań z tej inwestycji dostępna na naszej stronie: [www]/inwestycje _____________________________________________________ Inwestycja MOJE PIERWSZE MIESZKANIE to kameralny blok o harmonijnej, przyjemnej kolorystyce. Dla komfortu mieszkańców starannie rozplanowano przestrzeń mieszkań oraz teren wokół inwestycji, a czas najmłodszym mieszkańcom umili plac zabaw znajdujący się tuż przy bloku. Mieszkańcy mają również do dyspozycji wielostanowiskowy garaż podziemny , zewnętrzne miejsca parkingowe, a także ogólnodostępną wózkownię/rowerownię. W ofercie znajdują się różnorodne mieszkania, zarówno kompaktowe mieszkania 2-pokojowe, jak i większe, rodzinne 3 pokoje. Mieszkania na parterze mają przynależne ogródki oraz są przystosowane dla osób z niepełnosprawnościami. Mieszkania na wyższych piętrach mają duże balkony , a dwa mieszkania na ostatnim piętrze - o bszerne tarasy . Inwestycja MOJE PIERWSZE MIESZKANIE położona jest na osiedlu Starosielce , przy ulicy Klepackiej . Świetnie rozwinięta infrastruktura handlowo-usługowa w okolicy, tereny zielone oraz przystanek komunikacji miejskiej z dobrym dojazdem do centrum tuż obok bloku. Inwestycja MOJE PIERWSZE MIESZKANIE - lokalizacja Starosielce, ulica Klepacka 6,8 km do centrum 1 min. do przystanku autobusowego dojazd do centrum: 12 min samochodem Istotne punkty w okolicy inwestycji: Sklep: Biedronka (400 m, 6 minut spacerem) Przystanek autobusowy (30 m, 1 minuta spacerem) Poradnia Lekarzy Rodzinnych (120 m, 2 minuty spacerem) Kościół (50 m, 1 minuta spacerem) Szkoła Podstawowa (1 km, 14 minut spacerem) Przedszkole (500 m, 7 minut spacerem) Oferujemy usługę wsparcia w uzyskaniu kredytu hipotecznego - współpracujemy z zaufanym Doradcą Kredytowym. Więcej informacji: Aneta Grzegorek tel. [numer] [email] Adam Grzegorek tel. [numer] [email] Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Aneta Grzegorek (licencja nr: 23825)",,tak,aneks,plastikowe,własność,,53.113308,23.088325
