locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Kraków Grzegórzki,ul. płk. pil. Stefana Łaszkiewicza,2,37,850000,22973,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-plk-pil-stefana-laszkiewicza-2-pokojowe-r1w2p7,https://s2.adresowa.pl/oi/17/63/3dd066_8ecf_cover@2x-2-pokojowe-mieszkanie-krakow-grzegorzki-ul-plk-pil-stefana-laszkiewicza.webp,Kraków Grzegórzki,płk. pil. Stefana Łaszkiewicza,2,2018,apartamentowiec,,"Oferuję mieszkanie dwupokojowe na drugim piętrze w apartamentowcu. W skład mieszkania wchodzi: łazienka, salon z aneksem kuchennym, sypialnia, balkon i przedpokój. Mieszkanie jest umeblowane i gotowe do zamieszkania. Wnętrza mają białe ściany i panele drewnopodobne, co zapewnia jasny i przytulny klimat. Kuchnia wyposażona jest w wysokiej jakości sprzęt, w tym piekarnik, zmywarkę, lodówkę i płytę indukcyjną. Łazienka ma gustowny wystrój, z prysznicem i nowoczesnymi wykończeniami. Lokalizacja jest bardzo korzystna. W pobliżu znajdziesz przystanek Białucha, kawiarnie, restauracje i sklepy spożywcze (Lidl, Rossmann). W okolicy są również placówki edukacyjne, takie jak szkoły i przedszkola. Dla relaksu dostępne są parki i tereny zielone - Park Lotników. Komunikacja miejska zapewnia szybki dostęp do centrum miasta (3 przystanki do dworca) i innych dzielnic. Warto obejrzeć tę ofertę, jeśli szukasz wygodnego i dobrze położonego mieszkania. Czynsz administracyjny: ok. 580 zł. Oferta od właściciela, nie jestem zainteresowana współpracą z biurami nieruchomości.",,,aneks,,,"Wyposażenie: lodówkę, piekarnik, zmywarkę",50.068989,19.975799
Kraków Płaszów,ul. Myśliwska,3,55,zapytaj,,bez pośredników,,+2 podobne oferty,https://adresowo.pl/o/mieszkanie-krakow-plaszow-ul-mysliwska-3-pokojowe-z5t8c8,https://s2.adresowa.pl/development/671244/nowe-mieszkania-city-vibe-f7f8_cover.jpg,Kraków Płaszów,Myśliwska,5,2026,blok,,"Nowe mieszkanie 3-pokojowe o powierzchni 55,86 m² w inwestycji City Vibe dewelopera DEVELIA, na 5 piętrze w budynku 68 pod adresem ul. Myśliwska 68, Kraków Płaszów. Planowany termin oddania to IV kwartał 2026 roku. Lokalizacja City Vibe to funkcjonalna, wieloetapowa inwestycja dla osób, które poza komfortowym mieszkaniem szukają miejsca do relaksu w otoczeniu zieleni. Osiedle powstaje przy ul. Myśliwskiej 68 na krakowskim Płaszowie. Kompleks ma charakter samodzielnego miasta w mieście, otwartego na otaczającą przestrzeń. Bogata infrastruktura lokalna spełnia wszystkie potrzeby mieszkańców. Najbliższa szkoła i przedszkole znajdują się w odległości jedynie 400 metrów od City Vibe. Tuż obok jest również plac zabaw, boisko do koszykówki oraz skatepark. W odległości 15 minut jazdy rowerem znajdują się galerie handlowe, m.in. Bonarka, Galeria Kazimierz oraz M1. Dojazd rowerem na Uniwersytet Jagielloński czy Dworzec Główny zajmie 30 minut. Płaszów to część dzielnicy Podgórze. Mimo położenia blisko ścisłego centrum Krakowa, lokalizacja zachwyca rozległymi terenami zielonymi i rekreacyjnymi. Dużą popularnością cieszy się pobliski Zalew Bagry z plażą, przystaniami wodnymi i wypożyczalniami wodnego sprzętu. Na terenie dzielnicy działają kluby sportowe, pływalnia, tor łuczniczy, korty tenisowe oraz przystanie żeglarskie. Niedaleko osiedla planowane jest otwarcie Całorocznego Centrum Sportów Zimowych z lodowiskami, wielofunkcyjną trasą biegową oraz oświetloną igielitową górką dla początkujących narciarzy. Niedaleko znajduje się także Park Rzeczny Ogród Płaszów, Staw Płaszowski, Kopiec Krakusa i dziki brzeg Wisły. Oferta W III etapie inwestycji powstaje aktualnie 125 mieszkań o zróżnicowanych układach funkcjonalnych i powierzchniach. W etapie IV inwestycji zbudowane zostaną dwa 5-piętrowe budynki. Powstanie w nich po 137 mieszkań z balkonami i ogródkami o zróżnicowaniach metrażach. Najnowszy – V etap projektu składał będzie się z dwóch budynków po 125 mieszka każdy z niech oraz 4 lokali usługowych w jednym z nich. Na osiedlu zaprojektowano garaż podziemny oraz komórki lokatorskie. Osiedle stworzone jest dla osób lubiących spędzać czas na świeżym powietrzu z licznymi miejscami do rekreacji, m.in. siłownią plenerową, boiskiem do siatkówki czy stołami do ping-ponga. Dla najmłodszych przewidziano bezpieczne place zabaw oraz przestrzeń kreatywną. Miłośnicy jednośladów będą mieli do dyspozycji stojaki na rowery umieszczone przed budynkami, a także boksy rowerowe znajdujące się w garażu. Atuty - Komfortowe mieszkania w otoczeniu zieleni - Miejsca rekreacji z jeziorkiem i plażą - Place zabaw, przestrzeń kreatywna oraz plenerowa strefa gier - Rozbudowana infrastruktura lokalna - Szkoła i przedszkole w odległości 400 metrów - Doskonałe połączenia komunikacyjne z centrum Terminy zakończenia: Etap VI - IV kwartał 2026 r Niniejszy materiał nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter wyłącznie informacyjny. Szczegóły inwestycji dostępne są na stronie internetowej develia.pl",,,,,własność,Wyposażenie: internet,50.045307,19.997926
Kraków Grzegórzki,ul. Grzegórzecka,2,48,1075500,22406,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-grzegorzecka-2-pokojowe-b7p4y9,https://s2.adresowa.pl/oi/42/5c/3dbf08_cd0b_cover@2x-2-pokojowe-mieszkanie-krakow-grzegorzki-ul-grzegorzecka.webp,Kraków Grzegórzki,Grzegórzecka,2,2015,blok,,"| Wyższy standard, do wejścia. Ulica Grzegórzecka. Na sprzedaż nowoczesne dwupokojowe mieszkanie przy ulicy Grzegórzeckiej. To wymarzone miejsce dla osób lubiących spacery, kontakt z kulturą i dobre jedzenie. Idąc Bulwarami Wiślanymi, które są obok osiedla, można dojść do licznych restauracji na Kazimierzu i Podgórzu, a także można spacerem udać się na Wawel i do Rynku Głównego. To wszystko to w zasięgu spaceru. W najbliższej okolicy, przy Rondzie Grzegórzeckim, znajdują się liczne przystanki autobusowe i tramwaje pozwalające na szybki dojazd do każdego zakątka Krakowa. Budynek znajduje się za ogrodzonym osiedlu wyposażonym w monitoring. W budynku jest winda, a sam jest dobrze zadbany i utrzymany. Zaraz po wejściu mieszkanie zachwyca wystrojem i przestronnością. Każdy detal jest dopracowany, a większość zabudowy robiona na specjalne zamówienie. Właścicielka zadbała o dużą ilośc miejsc do przechowywania takich jak liczne szafki i garderoba. W kuchni jest spory blat roboczy, a niższą część wyspy można wysunąć by stanowiła wolnostojący stół nawet dla sześciu osób. To przyjemne miejsce do spotkań towarzyskich. Mieszkanie ma 48,82 m2 i składa się z: salonu z kuchnią i z wyjściem na balkon, sypialni z garderobą i wyjściem na balkon, łazienki z toaletą i przedpokoju. Pomieszczenia są jasne, a na osiedlu jest bardzo cicho. Balkon ma 5,74 m2; salon z kuchnią - 27,45m2; sypialnia z garderobą - 13,14m2; przedpokój - 3,32m2; łazienka - 4,98m2. Ogrzewanie i ciepła woda są dostarczane z sieci miejskiej, a czynsz administracyjny wynosi 550 złoty. Mieszkanie stanowi Odrębną własność lokalu. Cena: 1 075 500 złotych do lekkiej negocjacji. Zapraszam: Katarzyna Hołda [numer] ::DODATKOWE INFORMACJE | Rodzaj budynku: nowe budownictwo | Głośność: ciche | Widok: na inne budynki | Gaz: brak | Woda: ciepła - miejska | Dojazd: ASFALTOWA | Otoczenie: osiedle | Ogrzewanie: C.O. miejskie | Internet: TAK | Telewizja kablowa: TAK | Komunikacja publ.: autobus miejski, tramwaj | Winda: TAK | Rozkład: dwustronne rozkładowe | Usytuowanie: narożne | Teren ogrodzony: TAK | Opłaty w czynszu: zaliczka na fundusz remontowy, wywóz śmieci, woda ciepła, woda, Winda, sprzątanie, Części wspólne, CO, administracja | Opłaty wg liczników: prąd | Rodzaj mieszkania: jednopoziomowe | Garaż: brak | Stan lokalu: idealny | Okna: PCV | Balkon: średni | Liczba balkonów: 1 | Powierzchnia balkonów/tarasów [m2]: 5,6400 | Powierzchnia użytkowa [m2]: 48,8200 | Rok budowy: 2015 | Liczba pokoi: 2 | Liczba sypialni: 1 | Podłogi pokoi: panele | Ściany pokoi: malowane | Typ kuchni: jasna z oknem | Rodzaj kuchni: otwarta na pokój | Podłoga kuchni: panele | Typ łazienki: razem z wc | Liczba łazienek: 1 | Glazura łazienki: nowego typu | Podłoga łazienki: gres | Wyposażenie łazienki: WC, wanna, umywalka, pralka, lustro | Ściany łazienki: glazura | Liczba przedpokoi: 1 | Podłoga przedpokoi: płytki | ::LINK DO STRONY | [www]/offer/BS1-MS-314967 ::KONTAKT DO AGENTA | Katarzyna Hołda | [numer] | [email] ::DANE BIURA | Oddział BS1, Kapelanka | Kapelanka 1A/1 | 30-347 Kraków | [numer] |",,,,,własność,"Wyposażenie: internet, pralka",50.057418,19.966995
Kraków Krowodrza,ul. Lubelska,1,21,375000,17857,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-lubelska-1-pokoj-x4y8c9,https://s2.adresowa.pl/oi/4a/29/3dbd9c_850f_cover@2x-1-pokojowe-mieszkanie-krakow-krowodrza-ul-lubelska.webp,Kraków Krowodrza,Lubelska,parter,1930,blok,,"| KLIMATYCZNA KAWALERKA W BARDZO ATRAKCYJNEJ LOKALIZACJI Z przyjemnością prezentujemy bardzo zadbaną, wykończoną i wyposażoną kawalerkę w bardzo atrakcyjnej lokalizacji, przy ulicy Lubelskiej, w sąsiedztwie ulicy Mazowieckiej, Długiej, Nowego Kleparza. Kamienica z lat 30-tych, zadbana, estetyczna. Wejście do mieszkania od strony wewnętrznego dziedzińca. Przed wejściem kameralny, wyłożony kostką taras (ok. 3 m2). Do Rynku Głównego około 15 minut spacerem. Świetne połączenie komunikacją miejską licznymi liniami tramwajowymi i autobusowymi. Mieszkanie gotowe do wejścia, po remoncie. Gustownie wykończone i wyposażone. W cenie pozostają zabudowy stałe oraz większość mebli (do uzgodnienia). Składa się z pokoju (ok. 14,50 m2), oddzielnej kuchni (ok. 4 m2), łazienki (ok. 2,50 m2). Rozkład oraz wymiary poszczególnych pomieszczeń zawiera załączony w ogłoszeniu rzut. Wysokość pomieszczeń 2,55m. Okna PCV z ekspozycja na zachód. Ogrzewanie elektryczne. Ze względu na doskonałą lokalizację; w pobliżu licznych uczelni czy tez Rynku Głównego nieruchomość może być doskonałą inwestycją pod wynajem. Mieszkanie posiada księgę wieczystą (pełna własność z gruntem). Zapraszamy na prezentację. Dodatkowe informacje: Elżbieta Rudek [email] tel. [numer] Prezentacja nieruchomości po podpisaniu umowy pośrednictwa jest bepłatna. ::DODATKOWE INFORMACJE | Rodzaj budynku: blok | Głośność: ciche | Widok: na podwórko | Gaz: brak | Woda: ciepła - terma | Dojazd: asfalt | Otoczenie: centrum miasta | Ogrzewanie: elektryczne | Internet: TAK | Komunikacja publ.: tramwaj, autobus | Winda: NIE | Rozkład: rozkładowe | Usytuowanie: jednostronne | Opłaty wg liczników: woda, prąd | Rodzaj mieszkania: jednopoziomowe | Stan lokalu: bardzo dobry | Okna: PCV | Instalacje: dobre | Balkon: taras | Powierzchnia użytkowa [m2]: 21,1700 | Rok budowy: 1930 | Liczba pokoi: 1 | Wysokość pomieszczeń [m]: 2,5500 | Liczba sypialni: 1 | Powierzchnia pokoi [m2]: 14,50 | Ściany pokoi: tynk gipsowy, cegła | Wystawa okien - pokoje : Zach | Typ kuchni: oddzielna | Rodzaj kuchni: umeblowana i wyposażona | Powierzchnia kuchni [m2]: 4 | Typ łazienki: razem z wc | Liczba łazienek: 1 | Glazura łazienki: glazura | Podłoga łazienki: płytki | Wyposażenie łazienki: WC, umywalka, lustro, kabina prysznicowa | Ściany łazienki: glazura | Liczba WC: 1 | ::LINK DO STRONY | [www]/offer/BS1-MS-314945 ::KONTAKT DO AGENTA | Elżbieta Rudek | [numer] | [email] ::DANE BIURA | Oddział BS1, Kapelanka | Kapelanka 1A/1 | 30-347 Kraków | [numer] Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Dariusz Sadurski (licencja nr: 803) |",,,osobna,plastikowe,własność,Wyposażenie: internet,50.073718,19.9304
Kraków Prądnik Czerwony,ul. Józefa Łepkowskiego,2,54,710000,13148,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-jozefa-lepkowskiego-2-pokojowe-h2t6v4,https://s2.adresowa.pl/oi/1e/49/3d3f08_8e8d_cover@2x-2-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-jozefa-lepkowskiego.webp,Kraków Prądnik Czerwony,Józefa Łepkowskiego,parter,2003,blok,,"2-pokojowe mieszkanie z balkonem – Prądnik Czerwony, Kraków Na sprzedaż funkcjonalne, ciche i bardzo dobrze skomunikowane 2-pokojowe mieszkanie, zlokalizowane na Prądniku Czerwonym. Idealna propozycja zarówno do zamieszkania, jak i jako inwestycja pod wynajem. Podstawowe informacje · Powierzchnia: 54,5 m² · Piętro: parter · Budynek: 3-piętrowy blok z 2003 roku · Stan: gotowe do zamieszkania · Czynsz: ok. 300 zł / miesiąc Układ mieszkania Mieszkanie jest bardzo ustawne i oferuje duże możliwości aranżacyjne: · przestronny salon z wyjściem na balkon – 22,1 m², · oddzielna sypialnia – 12,3 m², · osobna kuchnia z oknem z możliwością przerobienia na trzeci pokój – 6,3 m², · łazienka z prysznicem – 4 m², · oddzielne WC – 2 m², · przedpokój z pojemną szafą z drzwiami przesuwnymi – 7,8 m². Duży metraż pozwala na łatwe przearanżowanie mieszkania na 3 pokoje, co znacząco zwiększa jego potencjał inwestycyjny. Stan techniczny · mieszkanie świeżo odmalowane, · lodówka i pralka w bardzo dobrym stanie, · drzwi wewnętrzne oraz panele podłogowe wymienione 6 lat temu, · okna i rolety zewnętrzne niedawno serwisowane, · wymieniony brodzik z prysznicem. Budynek i osiedle · zadbany blok zarządzany przez aktywną wspólnotę mieszkaniową, · ogrzewanie miejskie jest opomiarowane, a ciepła i zimna woda rozliczana według liczników, · monitoring przy wjeździe na parking, do garaży podziemnych oraz przy klatkach, · brama wjazdowa na pilota na prywatny parking, · czysta, estetyczna klatka schodowa oraz zadbane tereny zielone, · zamykana wózkownia / rowerownia na parterze, · rolety zewnętrzne przy każdym oknie. Lokalizacja i komunikacja Świetna lokalizacja zapewnia szybki dojazd do centrum oraz pełną infrastrukturę w zasięgu spaceru: · autobusy miejskie 105, 405 (ok. 20 min do Krakowa Głównego), · dodatkowe linie 139, 317 z pobliskiego przystanku, · ok. 5 km do Rynku Głównego (10–15 min samochodem), · nowo budowana pętla tramwajowa ok. 1 km od mieszkania, · szybki wyjazd na obwodnicę Krakowa, autostradę A4 oraz trasę S7. Pełna infrastruktura w okolicy W promieniu kilku minut znajdują się: · żłobki i przedszkola (m.in. Malutkowo, Żłobek Samorządowy nr 30), · liczne place zabaw, · sklepy: mała i duża Biedronka, apteka oraz punkty usługowe, · Park Kieszonkowy „Ogród nad Sudołem”, · hala sportowa Prądniczanka, boiska i korty tenisowe, · Park Wodny, Multikino, Serenada, Auchan, Castorama i OBI (ok. 5 min samochodem). Idealne dla · młodej rodziny (parter, wózkownia, blisko żłobki i przedszkola), · osób starszych (parter, spokojna okolica, blisko sklepy, apteka i komunikacja miejska), · inwestorów – duży potencjał najmu oraz możliwość uzyskania wyższej stopy zwrotu po zmianie układu na 3 pokoje.",,tak,osobna,plastikowe,własność,"Wyposażenie: lodówka, pralka",50.09041,19.963238
Kraków,Bieńczyce,2,50,720000,14400,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-2-pokojowe-50-m2-h4a6q5,https://s2.adresowa.pl/oi/30/51/3dd02c_a597_cover@2x-2-pokojowe-mieszkanie-krakow-bienczyce.webp,Kraków Bieńczyce,,2,,blok,,"Mieszkanie położone jest w bardzo dobrze skomunikowanej części Krakowa, w dzielnicy Bieńczyce. Znajduje się na II piętrze, bez windy. Lokal składa się z: 2 pokoi (jeden pokój z garderobą wydzieloną ścianką działową), kuchni, łazienki oraz przedpokoju. Teren wokół bloku jest ogrodzony, z dwoma bramami otwieranymi na pilota. Przed budynkiem znajduje się duży teren zielony z ławkami.",,,,,,,50.06465,19.94498
Kraków Nowa Huta,os. Handlowe,2,25,395000,15800,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-handlowe-2-pokojowe-l5i2v4,https://s2.adresowa.pl/oi/7a/73/3dcf94_8765_cover@2x-2-pokojowe-mieszkanie-krakow-nowa-huta-os-handlowe.webp,Kraków Nowa Huta,os. Handlowe,2,1971,blok,,"SPRZEDAŻ BEZPOŚREDNIA Pośrednikom dziękuję, ew. zaprasza wyłącznie z własnym klientem. Nie wyrażam zgody na kopiowanie ogłoszenia ani zdjęć. Nie płacę prowizji od sprzedaży. Na sprzedaż oferuję niezwykle funkcjonalne, 2-pokojowe mieszkanie o powierzchni 25 m², zlokalizowane na popularnym i świetnie skomunikowanym os. Handlowym w Krakowie (Nowa Huta). NAJWIĘKSZE ATUTY MIESZKANIA: Unikalny układ: Dzięki dodatkowemu oknu mieszkanie zostało podzielone na dwa osobne, mniejsze pokoje. Idealne rozwiązanie pod wynajem lub dla pary! Balkon i ekspozycja: Do mieszkania przynależy duży balkon z ekspozycją południowo-wschodnią – mieszkanie jest cudownie doświetlone od rana, a latem nie nagrzewa się w upalne popołudnia. Widok z okna na szkołę oraz ciche i również zielone wnętrze osiedla. Przechowywanie: Do mieszkania przynależy piwnica – ogromny atut przy tym metrażu! Budynek: Blok wyposażony w windę (rzadkość w Nowej Hucie!) z czystą, zadbaną klatką schodową po termomodernizacji. Ogrzewanie oraz ciepła woda z EMPEC. W mieszkaniu oryginalny parkiet ułożony w jodełkę, który po odnowieniu doda ciepła i klimatu. STAN LOKALU: Mieszkanie jest w stanie do remontu oraz własnej aranżacji. To idealna okazja dla osób, które chcą urządzić mieszkanie dokładnie według własnego projektu! LOKALIZACJA (os. Handlowe): W bezpośrednim sąsiedztwie znajduje się szkoła podstawowa z basenem (ogólnodostępnym). Okolica jest cicha, pełna zieleni i doskonale skomunikowana z resztą Krakowa (bliskość przystanków tramwajowych i autobusowych: 3 -4 minuty do przystanku os. Zgody). Wokół pełna infrastruktura: sklepy, punkty usługowe, apteki, ścieżki spacerowe. W pobliżu CH Czyżyny, Łąki Nowohuckie. DODATKOWE INFORMACJE: Powierzchnia: 25 m² Liczba pokoi: 2 Forma własności: Pełna własność (z założoną Księgą Wieczystą) Ogrzewanie: Miejskie (MPEC) Czynsz administracyjny: ok. 600 zł. Kwota ta ZAWIERA JUŻ: zaliczki na ogrzewanie miejskie (C.O.), wywóz śmieci oraz zaliczki na zimną, ciepłą wodę oraz kanalizację. Mieszkanie dostępne od zaraz. Cena: 395 000 zł (do negocjacji). Zapraszam do kontaktu i na prezentację. Telefon [numer]. Dla zainteresowanej osoby mogę DODATKOWO SPRZEDAĆ również odstępne do działki ROD znajdującej się w sąsiedztwie Łąk Nowohuckich (ostatnie 4 zdjęcia). Działka o powierzchni ok. 2,7a, ogrodzona, z murowaną altaną (2 pomieszczenia + poddasze) oraz nasadzeniami. W niedalekiej odległości sklepy jak Lidl czy Biedronka.",tak,,osobna,plastikowe,własność,,50.075296,20.030798
Kraków Bieżanów,ul. Henryka i Karola Czeczów,3,59,zapytaj,,bez pośredników,,+15 podobnych ofert,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-henryka-i-karola-czeczow-3-pokojowe-c5m6s9,https://s2.adresowa.pl/development/449945/nowe-mieszkania-sloneczne-miasteczko-c8e4_cover.jpg,Kraków Bieżanów,Henryka i Karola Czeczów,3,2026,blok,,"Nowe mieszkanie 3-pokojowe o powierzchni 59,08 m² w inwestycji Słoneczne Miasteczko dewelopera DEVELIA, na 3 piętrze pod adresem ul. Henryka i Karola Czeczów, Kraków Bieżanów. Planowany termin oddania to I kwartał 2026 roku. Inwestycja to niska, 4-piętrowa zabudowa, otoczona zielenią w spokojnej okolicy. W ramach oferty powstanie 186 mieszkań o zróżnicowanych powierzchniach od 25 do 86 m², do każdego z lokali przylegać będzie balkon, ogródek bądź taras. Na parterze jednego z budynków przewidziano lokale usługowe. W kondygnacji garażowej znajdować się będą miejsca postojowe dostępne dla każdego z mieszkań. Słoneczne Miasteczko to jedna z największych inwestycji mieszkaniowych w Krakowie. Osiedle powstaje w południowo-wschodniej części miasta, przy ulicy Henryka i Karola Czeczów, stanowiąc część Osiedla Złocień w dzielnicy Bieżanów-Prokocim. Mimo spokojnej lokalizacji osiedle cechuje się bardzo dobrze rozwiniętą infrastrukturą handlowo-usługową, znajdziemy tu liczne sklepy, przedszkola, żłobki, szkołę, czy przychodnię zdrowia. Zdecydowanym atutem osiedla jest przystanek kolejki aglomeracyjnej, dzięki której w 16 min dotrzemy do ścisłego centrum miasta. Atuty inwestycji: - Położenie w spokojnej i dobrze skomunikowanej części miasta, - Bardzo dobrze rozwinięta infrastruktura handlowo-usługowa, - Bliskość terenów rekreacyjnych, - Szybka Kolej Aglomeracyjna - SKA, - Sprawny wyjazd w kierunku obwodnicy Krakowa, autostrady A4 i lotniska Balice, - Budynki o niskiej, kameralnej zabudowie Niniejszy materiał nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter wyłącznie informacyjny. Szczegóły inwestycji dostępne są na stronie internetowej develia.pl",,,,,własność,Wyposażenie: internet,50.020595,20.056937
Kraków Wzgórza Krzesławickie,os. Na Wzgórzach,2,51,629000,12333,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-krakow-wzgorza-krzeslawickie-os-na-wzgorzach-2-pokojowe-q8b1q7,https://s2.adresowa.pl/oi/39/32/3dbd9e_e2e2_cover@2x-2-pokojowe-mieszkanie-krakow-wzgorza-krzeslawickie-os-na-wzgorzach.webp,Kraków Wzgórza Krzesławickie,os. Na Wzgórzach,2,1960,blok,,"| Do sprzedanie dwupokojowe mieszkanie na osiedlu Na Wzgórzach. Widok na panoramę miasta. Oferowana nieruchomość położona jest na drugim piętrze budynku czteropiętrowego bez windy. Z jej okien rozpościera się widok na panoramę miasta, a okolica jest bardzo cicha i pełna zieleni. Wokół są liczne sklepy, punkty usługowe oraz placówki edukacyjne. Budynek z lat 60-tych jest ocieplony i w bardzo dobrym stanie. Teren wokół niego jest ogrodzony, a dla mieszkańców jest bardzo duża liczba miejsc postojowych. Lokal składa się z dwóch pokoi, kuchni, łazienki i przedpokoju. Jest możliwość dobudowania balkonu za około 15 000 złotych. Dzięki temu, że przed oknami nie ma innych budynków lecz otwarta przestrzeń mieszkanie jest bardzo jasne. Ogrzewanie i ciepła woda dostarczane są z sieci miejskiej. Mieszkanie wymaga odświeżenia lub remontu natomiast wszystkie instalacje są sprawne. Czynsz wynosi około 600 złotych. Cena: 629 000 złotych do niedużej negocjacji. Zapraszam do kontaktu Katarzyna Hołda [numer] ::DODATKOWE INFORMACJE | Rodzaj budynku: blok | Głośność: ciche | Widok: panorama miasta | Gaz: jest | Woda: ciepła - miejska | Dojazd: asfalt | Dojazd - opis: Droga | Otoczenie: osiedle | Ogrzewanie: C.O. miejskie | Komunikacja publ.: autobus miejski | Winda: NIE | Rozkład: jednostronne | Usytuowanie: środkowe | Teren ogrodzony: TAK | Opłaty w czynszu: wywóz śmieci, wywóz nieczystości, woda ciepła, woda, fundusz remontowy, Części wspólne, CO, administracja | Opłaty wg liczników: prąd, gaz | Rodzaj mieszkania: jednopoziomowe | Piwnica [m2]: 2,1000 | Piwnica: TAK | Stan lokalu: do remontu | Okna: PCV | Instalacje: niewymienione | Balkon: brak | Powierzchnia użytkowa [m2]: 51,9000 | Rok budowy: 1960 | Liczba pokoi: 2 | Liczba sypialni: 1 | Podłogi pokoi: PCV, panele | Ściany pokoi: malowane | Typ kuchni: jasna z oknem | Rodzaj kuchni: oddzielna | Podłoga kuchni: płytki | Typ łazienki: razem z wc | Liczba łazienek: 1 | Glazura łazienki: nowego typu | Podłoga łazienki: płytki | Wyposażenie łazienki: WC, wanna, umywalka, lustro | Liczba przedpokoi: 1 | Ściany przedpokoi: malowane | ::LINK DO STRONY | [www]/offer/BS1-MS-314947 ::KONTAKT DO AGENTA | Katarzyna Hołda | [numer] | [email] ::DANE BIURA | Oddział BS1, Kapelanka | Kapelanka 1A/1 | 30-347 Kraków | [numer] |",tak,,,plastikowe,własność,,50.09827,20.062348
Kraków Płaszów,ul. Bagrowa,1,28,599000,21393,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-krakow-plaszow-ul-bagrowa-1-pokoj-p6v6f9,https://s2.adresowa.pl/oi/29/10/3dbd62_c8a6_cover@2x-1-pokojowe-mieszkanie-krakow-plaszow-ul-bagrowa.webp,Kraków Płaszów,Bagrowa,2,2023,blok,,"Nowoczesne, funkcjonalne mieszkanie przy Zalewie Bagry - gotowe do zamieszkania lub dalszego wynajmu od zaraz. Jeśli szukasz kompaktowego mieszkania w wysokim standardzie, które zapewni komfort życia lub sprawdzoną inwestycję - ta oferta zdecydowanie zasługuje na Twoją uwagę. Mieszkanie o powierzchni 28,7 m², położone w Podgórzu w pobliżu ul. Bagrowej, to idealna propozycja dla singla, pary lub inwestora szukającego nieruchomości generującej dochód od pierwszego dnia. Budynek Nowoczesny budynek z windą znajduje się na kameralnym, ogrodzonym osiedlu z monitoringiem. Nowe budownictwo to nie tylko estetyka i wyższy standard części wspólnych, ale także większe poczucie bezpieczeństwa i komfort codziennego funkcjonowania. Winda oraz garaż podziemny znacząco podnoszą wygodę życia. Mieszkanie -Powierzchnia: 28,7 m² -Liczba pokoi: salon + wydzielona sypialnia -Duży balkon -W pełni umeblowane i wyposażone -Gotowe do zamieszkania lub kontynuacji najmu Przemyślany układ mieszkania pozwala maksymalnie wykorzystać przestrzeń - Masz tu wyraźnie oddzieloną część sypialnianą oraz jasny, przytulny salon. To rozwiązanie daje większy komfort niż typowa kawalerka. Mieszkanie wyposażone w jednostkę klimatyzacji. W cenie pełne wyposażenie AGD: -Piekarnik z płytą indukcyjną -Mikrofalówka -Lodówka z zamrażarką -Zmywarka -Pralka -Suszarka bębnowa Kuchnia została wyposażona w wysokiej jakości sprzęty, co pozwala cieszyć się wygodą od pierwszego dnia - bez dodatkowych inwestycji. Łazienka z pralką i suszarką to ogromna oszczędność czasu i codzienna wygoda. Duży balkon stanowi dodatkową przestrzeń do relaksu - idealny na poranną kawę lub odpoczynek po pracy. Do mieszkania przynależy miejsce postojowe w hali garażowej dodatkowo płatne 50 000 zł (zakup obligatoryjny) Ogromnym atutem jest fakt, że mieszkanie bardzo dobrze funkcjonuje w najmie krótkoterminowym - to sprawdzona i gotowa forma generowania dochodu. Kupujesz nieruchomość, która już zarabia. Lokalizacja Podgórze - jedna z najbardziej rozwijających się dzielnic Krakowa Blisko Zalewu Bagry - tereny rekreacyjne, ścieżki rowerowe, plaża, park z tężniami solankowymi. Spokojna okolica z dostępem do zieleni Świetna komunikacja miejska: tramwaje, autobusy, stacja kolejowa Szybki dojazd do centrum miasta W pobliżu pełna infrastruktura handlowo-usługowa To miejsce, które łączy aktywny styl życia z wygodą codziennego funkcjonowania - wszystko, czego potrzebujesz, masz w zasięgu kilku minut. Opłaty Mieszkanie- 599 000 zł Czynsz - 450 zł Miejsce postojowe w garażu podziemnym: 50 000 zł (obligatoryjnie) Zadzwoń i umów się na prezentację",,tak,,,własność,"Wyposażenie: lodówka, mikrofalówka, piekarnik, pralka, suszarka, zmywarka",50.035065,20.001053
