locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Warszawa Mokotów,ul. Bukietowa,1,28,589000,21036.0,bez pośredników,,26,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-bukietowa-1-pokoj-p2x0j2,https://s2.adresowa.pl/oi/38/17/3f22ea_da0b_cover@2x-1-pokojowe-mieszkanie-warszawa-mokotow-ul-bukietowa.webp,Warszawa Mokotów,Bukietowa,parter,1963.0,blok,,"Sprzedam bezpośrednio kawalerkę 28.1 mkw na Mokotowie, zlokalizowaną zaledwie 450 metrów (ok. 5 minut pieszo) od stacji metra Wierzbno. Mieszkanie spółdzielcze własnościowe z założoną księgą wieczystą, możliwość zakupu na kredyt. Dostępne od zaraz. Informacje o budynku: Budynek, w którym znajduje się lokal, oddano do użytku w 1963 roku. W bloku wykonano wszystkie niezbędne prace remontowe. Jest ocieplony, ma wymienione instalacje wodno-kanalizacyjne, elektryczne, gazowe i ciepłownicze. Do budynku przynależy duża ogrodzona działka. Na terenie działki znajduje się parking dla rowerów. Od frontu budynku znajduje się teren zielony z ławkami. W bezpośrednim sąsiedztwie znajdują się automaty do odbioru paczek Allegro i Orlen. Po drodze do metra (za klasztorem) znajdują się paczkomaty InPostu. Remonty przeprowadzone w budynku: - instalacja wodna (zimna i ciepła woda): 1996 r., - instalacja ciepłownicza: 1996 r. - dach: 1998 r. - kanalizacja: 2000 r. - instalacja elektryczna: 2001 r. - ocieplenie budynku: 2010 r. - instalacja gazowa: 2023 r. Informacje o lokalu: Lokal mieści się na wysokim parterze (do pokonania jest 9 schodków). Mieszkanie zapewnia duży stopień prywatności - odległość okien do najbliższego chodnika to około 15 metrów. Okna wychodzą na południe, na ogrodzony teren zielony ze starymi, wysokimi drzewami (latem dają przyjemny cień). Mieszkanie przeszło remont generalny obejmujący wymianę tynków, wyremontowanie łazienki oraz wymianę instalacji elektrycznej, gazowej, wod-kan i ciepłowniczej. W ostatnich latach lokal był na bieżąco unowocześniany: - lity dębowy parkiet w 2022 r. - nowe drzwi wejściowe, antywłamaniowe z podwyższoną izolacją akustyczną w lutym 2024 r. - wodomierze w październiku 2024 r. (odczyt zdalny) Mieszkanie zostało przemyślane tak, aby maksymalnie wykorzystać metraż i nie zagracić wnętrza. W głównej części lokalu znajduje się pojemna szafa zabudowana na całej długości ściany. Oprócz niej zamontowano łóżko chowane w szafie (Lenart Bed Concept) z porządnym materacem (120cm x 2m). W lokalu jest zamykane pomieszczenie, które może być użyte jako garderoba. W kuchni dodatkowa wnęka z blatem. Pełne wyposażenie AGD w cenie: - nowa pralka, zakupiona w maju 2026 r. - osobna suszarka bębnowa, zakupiona w 2025 r. - piekarnik elektryczny - zmywarka Świadectwo energetyczne w trakcie realizacji. Sprzedaż bezpośrednia – pośrednikom dziękuję! Zapraszam do kontaktu i obejrzenia mieszkania na żywo.",,,aneks,plastikowe,spółdzielcze własnościowe,"Wyposażenie: piekarnik, pralka, suszarka, zmywarka",52.190719,21.012942
Warszawa Dolny Mokotów,ul. Chełmska 16,2,48,720000,15000.0,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-warszawa-dolny-mokotow-ul-chelmska-2-pokojowe-l2h6n8,https://s2.adresowa.pl/oi/10/35/409792_e923_cover@2x-2-pokojowe-mieszkanie-warszawa-dolny-mokotow-ul-chelmska.webp,Warszawa Dolny Mokotów,Chełmska 16,parter,1938.0,kamienica,,"BEZPOŚREDNIO BEZ AGENCJI, 2 pokoje na Dolnym Mokotowie w kamienicy z 1938 roku - 720 000 pln do negocjacji. Idealne np. pod wynajem. Mieszkanie w świetnej lokalizacji, niedaleko parki (np. Łazienki, Park Sielecki), w pobliżu sklepy, szkoły, przedszkola, żłobki , przychodnia. Dobrze skomunikowane z resztą miasta - autobusy i nowe trasy tramwajowe. Lokal składa się z dużego salonu otwartego na w pełni wyposażoną kuchnię, z sypialni, łazienki z wanną i dużego przedpokoju z wbudowaną olbrzymią szafą ścienną. Zachowana oryginalna przedwojenna podłoga (dechy), do lekkiego remontu. Mieszkanie po wymianie wszystkich mediów, gotowe do wprowadzenia. W bydynku w ostatnich latach były przeprowadzone remonty instalacji i klatek schodowych. Lokal na wysokim parterze, wejście od strony zielonego podwórka, do mieszkania należy duża piwnica z oknem. Okna na płd i płd-wszchód. W oknach kocia siatka, dla niezainteresowanych bardzo łatwa do demontażu. Idealne pod wynajem. [email] [numer]",tak,,aneks,plastikowe,własność,,52.20246,21.045661
Warszawa Rembertów,ul. Chełmżyńska 198B,1,25,494910,19796.0,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-warszawa-rembertow-ul-chelmzynska-1-pokoj-o1l8n0,https://s2.adresowa.pl/oi/3a/6a/4093a4_d412_cover@2x-1-pokojowe-mieszkanie-warszawa-rembertow-ul-chelmzynska.webp,Warszawa Rembertów,Chełmżyńska 198B,5,2021.0,blok,,"Czy to ma być pierwszy własny kąt, w którym rano pijemy kawę z widokiem na zieleń osiedla? A może chodzi o idealny, bezobsługowy gotowiec inwestycyjny pod wynajem? Tak czy inaczej jest to wyjątkowa oferta: na kameralnym i bezpiecznym osiedlu Park Leśny Rembertów czeka jasna, przytulna i niezwykle funkcjonalna kawalerka. Mieszkanie, dzięki przemyślanemu układowi i wysokim sufitom (2,71 m!) daje poczucie przestrzeni i pełnego komfortu. 📍 Adres: ul. Chełmżyńska 198B, Rembertów, Warszawa 📐 Metraż: 25,38 m² 💰 Cena mieszkania: 494 910 zł (19 500 zł/m²) 🚗 Podwójne miejsce postojowe w garażu podziemnym: płatne dodatkowo: 55 000 zł 🏢 Piętro: 5 z 5, spokój nad głową, nowoczesna (gadająca) winda 📅 Dostępność: od 01.01.2027 r. ________________________________________ Szczegóły nieruchomości: Mieszkanie pochodzi z końca 2021 roku, jest w pełni wykończone, zadbane i gotowe do zamieszkania. Okna wychodzą na południowy wschód, co zapewnia mnóstwo naturalnego światła przez cały dzień. • Salon z aneksem kuchennym (21,66 m²): serce mieszkania - ergonomiczna kuchnia na wymiar z pełnym sprzętem AGD (płyta dwupalnikowa, zmywarka, piekarnik, okap, lodówka), część jadalniana oraz przytulna strefa sypialniana z pojemną, podwójną szafą. • Przedpokój: kompaktowy, ale świetnie zagospodarowany – mieści szafę z lustrami na okrycia wierzchnie, dzięki czemu nic nie zagraca przestrzeni życiowej. • Łazienka (3,72 m²): nowoczesna, wyposażona w pralkę oraz duży, głęboki brodzik z wysoką kabiną prysznicową – idealna na relaks po ciężkim dniu. • Balkon gigant (5,24 m²): wyjątkowo duży jak na ten metraż mieszkania - oferuje rozległy widok na zieloną przestrzeń osiedla. Na balustradzie zamontowano estetyczną siatkę osłaniającą od wiatru. Mieszkanie posiada świadectwo charakterystyki energetycznej. ________________________________________ Lokalizacja i otoczenie: Las na wyciągnięcie ręki i jednocześnie... szybki dojazd do centrum miasta. Osiedle bezpośrednio graniczy z Lasem Rembertowskim (spacery, rowery, bieganie). W bliskiej okolicy znajdują się m.in. Zalew Bardowskiego, plaża Glinianki Zielonka oraz urokliwy Rezerwat Mosty Kalińskie. Komunikacja i logistyka: • Przystanek autobusowy (linie 145 i 245) tuż przy osiedlu. • Dojazd do stacji Metro Kondratowicza zajmuje tylko 16 minut autobusem. • Do ścisłego centrum Warszawy dojedziemy komunikacją miejską w około 35-40 minut lub w 26 minut samochodem. • Zakupy w parę minut pieszo: na osiedlu działają dwie Żabki, piekarnia i cukiernia. W pobliżu również Lidl, Biedronka i Kaufland. ________________________________________ Co jeszcze warto wiedzieć? • Bezpieczeństwo: osiedle zamknięte, strzeżone i monitorowane. W mieszkaniu zamontowano drzwi antywłamaniowe oraz domofon. • Infrastruktura na miejscu: na terenie osiedla znajduje się żłobek, przedszkole, siłownia, fryzjer, gabinet kosmetyczny, stomatolog oraz place zabaw. • Czynsz wynosi 611 zł (zawiera m.in. fundusz remontowy i zaliczki na wodę i ogrzewanie). • Stan prawny: pełna własność z czystą księgą wieczystą, grunty uregulowane, brak jakichkolwiek obciążeń hipotecznych. ________________________________________ Kontakt: Sprzedaż bezpośrednio od właściciela. Zapraszam do kontaktu przez formularz, wiadomość SMS lub telefonicznie. Agencjom nieruchomości i pośrednikom dziękuję.",,tak,aneks,plastikowe,własność,"Wyposażenie: lodówka, piekarnik, pralkę, zmywarka",52.263071,21.145839
Warszawa Ochota,ul. Aleje Jerozolimskie,2,47,899999,19149.0,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-aleje-jerozolimskie-2-pokojowe-s5t4b9,https://s2.adresowa.pl/oi/6f/3c/4096e8_5332_cover@2x-2-pokojowe-mieszkanie-warszawa-ochota-ul-aleje-jerozolimskie.webp,Warszawa Ochota,Aleje Jerozolimskie,4,1964.0,blok,,"Z przyjemnością przedstawiam Państwu ofertę sprzedaży przestronnego, 2-pokojowego mieszkania z balkonem, położonego blisko ścisłego centrum Warszawy. MIESZKANIE 2-pokojowe mieszkanie o powierzchni 47,3 m², położone na 4. piętrze budynku z windą. Mieszkanie jest dwustronne, dzięki czemu zapewnia dobre doświetlenie przez cały dzień. Funkcjonalny układ obejmuje dwa ustawne pokoje, oddzielną kuchnię, łazienkę z wanną i oknem oraz przedpokój. Do mieszkania przynależy duży balkon od strony podwórka, zapewniający ciszę i możliwość odpoczynku. Pokoje posiadają nowe podłogi, a ściany zostały odświeżone w 2024 roku. Kuchnia oraz łazienka są sprawne i mogą zostać zmodernizowane według własnych potrzeb. LOKALIZACJA Nieruchomość znajduje się w dobrze skomunikowanej części miasta. Tramwaje i autobusy i pociągi znajdują się bezpośrednio przy budynku, dzięki czemu dojazd w każdy zakątek miasta jest wyjątkowo komfortowy. W najbliższej okolicy znajduje się również szeroki wybór restauracji, kawiarni, sklepów, kin oraz innych punktów usługowych. Dużym udogodnieniem jest sklep Biedronka zlokalizowany bezpośrednio pod budynkiem. STAN PRAWNY Pełna własność. Możliwość zakupu na kredyt hipoteczny. Grunty uregulowane. Dzięki funkcjonalnemu układowi, dobrej komunikacji i pełnej infrastrukturze mieszkanie sprawdzi się zarówno jako inwestycja na wynajem, jak i miejsce do zamieszkania dla osób ceniących bliskość centrum. Zapraszam na prezentację! Paweł Dąbrowski - The Estate Warsaw Ekspert ds. Nieruchomości tel. [numer] [email]",,,,,własność,,52.225126,20.991719
Warszawa Bielany,ul. Adama Jarzębskiego,3,55,880000,16000.0,Pośrednik,,1,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-adama-jarzebskiego-3-pokojowe-q1f6l5,https://s2.adresowa.pl/oi/48/53/4096da_dba1_cover@2x-3-pokojowe-mieszkanie-warszawa-bielany-ul-adama-jarzebskiego.webp,Warszawa Bielany,Adama Jarzębskiego,parter,1972.0,blok,,"Na sprzedaż 3-pokojowe mieszkanie 55 m2, parter/10 z windą, w budynku z 1972r., Bielany, Piaski. Do ewentualnego odświeżenia, doskonałe dla rodziny lub pary, także inwestycyjnie pod wynajem. Mieszkanie to: * salon 17m2; * sypialnia 12m2; * sypialnia 100m2; * osobna kuchnia 6m2 z oknem: płyta gazowa, piekarnik; * łazienka 3m2: wanna, umywalka, wc; * przedpokój 6m2: szafa. Dodatkowo piwnica. Czynsz administracyjny 700 zł. Okna plastikowe z nowymi roletami, wychodzą na wschód i południe. Podłoga drewniana w pokojach oraz gres i terakota w kuchni, przedpokoju oraz łazience. Zadbany budynek, wśród zieleni, po remoncie i ociepleniu, z czystą klatką schodową. Wejście do budynku z podjazdem dla wózków. Wygodna lokalizacja, zielona i spokojna okolica, przyjazne warunki dla rodzin z dziećmi oraz osób starszych. W pobliżu mini park, przedszkole, szkoła podstawowa, przychodnia, bazarek, dużo sklepów spożywczych. Znakomity dostęp do komunikacji miejskiej, tuż obok budynku przystanki autobusowe i tramwajowe, 8 min. pieszo do metra Stare Bielany (M1). Mieszkanie to spółdzielcze własnościowe prawo do lokalu, jest możliwość założenia księgi wieczystej, grunty uregulowane. Brak jakichkolwiek obciążeń, tylko jeden właściciel, możliwa szybka sprzedaż. Mieszkanie jest dostępne za gotówkę lub na kredyt, który bezpłatnie pomożemy uzyskać. Zakup przez obywateli spoza UE zasadniczo nie wymaga uzyskania zezwolenia. Zapraszam do obejrzenia na miejscu, zadzwoń od razu i umów się na spotkanie! Oferta biura nieruchomości, więcej propozycji na naszej stronie [www]",,tak,,,,Wyposażenie: piekarnik,52.27242,20.946588
Warszawa Białołęka,ul. Talarowa,1,26,399000,15346.0,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-talarowa-1-pokoj-d9m2z4,https://s2.adresowa.pl/oi/13/11/409772_afbf_cover@2x-1-pokojowe-mieszkanie-warszawa-bialoleka-ul-talarowa.webp,Warszawa Białołęka,Talarowa,parter,2025.0,apartamentowiec,,"SPRZEDAŻ BEZPOŚREDNIA – BEZ PROWIZJI Na sprzedaż nowa kawalerka w stanie deweloperskim, położona na parterze budynku przy ul. Talarowej na warszawskim Tarchominie. Mieszkanie ma powierzchnię 26,07 m². Jego największym atutem jest ogródek o powierzchni 32 m². Nieruchomość jest dostępna od zaraz i gotowa do wykończenia według własnego projektu. PODSTAWOWE INFORMACJE: • powierzchnia mieszkania – 26,07 m² • powierzchnia ogródka – 32 m² • parter • stan deweloperski • ogrzewanie miejskie • czynsz administracyjny – około 300 zł miesięcznie • budynek oddany do użytkowania w II kwartale 2025 roku • założona księga wieczysta • możliwość zakupu na kredyt • mieszkanie dostępne od zaraz • sprzedaż bezpośrednio od właściciela, bez prowizji ROZKŁAD: • pokój dzienny – 17,57 m² • przedpokój z aneksem kuchennym – 4,89 m² • łazienka z WC – 3,61 m² • ogródek – 32 m² DODATKOWO PŁATNE: • zadaszone miejsce postojowe na parkingu naziemnym – 30 000 zł • komórka lokatorska – 15 000 zł O BUDYNKU I INWESTYCJI: Budynek został oddany do użytkowania w II kwartale 2025 roku. Inwestycja wyróżnia się minimalistyczną, klasyczną architekturą utrzymaną w jasnej kolorystyce, uzupełnionej elementami jasnego drewna i grafitowymi balustradami. Na terenie osiedla znajdują się: • zielone patio • plac zabaw • stojaki rowerowe • stacja naprawy rowerów • miejsca postojowe umożliwiające ładowanie samochodów elektrycznych LOKALIZACJA: Mieszkanie znajduje się przy ul. Talarowej na Tarchominie, w sąsiedztwie terenów zielonych i komunikacji miejskiej. • przystanek autobusowy – około 3 minuty pieszo • przystanek tramwajowy – około 11 minut pieszo • Las Anecin – około 8 minut pieszo • Galeria Północna – około 5 minut samochodem Mieszkanie jest dostępne od zaraz. Zapraszam do kontaktu i umówienia prezentacji. Agencjom nieruchomości dziękuję.",tak,tak,aneks,plastikowe,własność,,52.325574,20.951597
Warszawa Ursynów,ul. Pieskowa Skała,3,67,1399000,20881.0,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-pieskowa-skala-3-pokojowe-p1c2w5,https://s2.adresowa.pl/oi/44/67/409630_7bd5_cover@2x-3-pokojowe-mieszkanie-warszawa-ursynow-ul-pieskowa-skala.webp,Warszawa Ursynów,Pieskowa Skała,4,2019.0,apartamentowiec,,"3 pokoje - 67 m2 - Wyczółki, Ursynów - Pieskowa Skała 5 Na sprzedaż eleganckie, gotowe do zamieszkania mieszkanie na ostatnim piętrze Harmony Park Ursynów. - 67 m² - 3 pokoje - 2 łazienki + pralnia - wysokość 2,74 m - naturalna podłoga dębowa - zabudowy na wymiar - AGD Siemens, armatura Hansgrohe - balkon - wschodnia ekspozycja - dużo zieleni i prywatne jeziorko na osiedlu - blisko Westfield Mokotów, metra Wilanowska i lotniska Chopina Mieszkanie zostało zaprojektowane z myślą o wygodnym codziennym użytkowaniu. Zabudowy na wymiar i liczne miejsca do przechowywania pozwalają zachować porządek, a funkcjonalny układ zapewnia wygodę zarówno dla pary, jak i rodziny. Wschodnia ekspozycja zapewnia naturalne światło od rana, a jednocześnie mieszkanie nie nagrzewa się nadmiernie w godzinach popołudniowych. Jednym z atutów osiedla jest duża ilość zieleni i zadbane części wspólne. Na terenie Harmony Park znajduje się m.in. prywatne jeziorko, tereny spacerowe, fontanny, place zabaw i boiska sportowe, a sezonowo również lodowisko. W najbliższej okolicy znajdują się sklepy, restauracje, punkty usługowe, przedszkola, apteki oraz Zdrofit Premium 24/7. Dogodny dojazd do Westfield Mokotów, metra Wilanowska, lotniska Chopina oraz głównych tras wyjazdowych z Warszawy. Cena: 1 399 000 zł 2 miejsca postojowe w garażu podziemnym: 100 000 zł - zakup nieobowiązkowy. Agencjom dziekuje. Zapraszam do kontaktu w godzinach 18.00-20.00.",,tak,aneks,plastikowe,własność,,52.160725,20.996072
Warszawa Tarchomin,ul. Romana Maciejewskiego,2,41,665000,16220.0,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-warszawa-tarchomin-ul-romana-maciejewskiego-2-pokojowe-g9p0r1,https://s2.adresowa.pl/oi/71/5f/409558_ff9e_cover@2x-2-pokojowe-mieszkanie-warszawa-tarchomin-ul-romana-maciejewskiego.webp,Warszawa Tarchomin,Romana Maciejewskiego,parter,2006.0,blok,,"Firma Derbin Nieruchomości ma przyjemność zaprezentować Państwu 2-pokojowe mieszkanie o powierzchni 41,55 m², położone na parterze 4-piętrowego budynku z windą, na Tarchominie, w spokojnej i zielonej części Białołęki. Mieszkanie składa się z salonu, oddzielnej kuchni, sypialni oraz łazienki. Układ jest prosty i funkcjonalny – salon stanowi główną część mieszkania, a oddzielna kuchnia pozwala zachować wyraźny podział pomiędzy częścią dzienną i kuchenną. Drugim pokojem jest sypialnia. Mieszkanie znajduje się na parterze i posiada dostęp do ogródka. Do mieszkania przynależy również komórka lokatorska o powierzchni 1,6 m² oraz naziemne miejsce postojowe. Istnieje możliwość wcześniejszego zakupu mieszkania, a następnie pozostawienia go w najmie przez obecnego właściciela do końca kwietnia 2027 r. Mieszkanie będzie dostępne dla nowego właściciela od maja. Jest to rozwiązanie, które może zainteresować również osoby kupujące mieszkanie z myślą o inwestycji i dalszym wynajmie. Mieszkanie znajduje się w spokojnej, zielonej okolicy Tarchomina, z dobrym dostępem do komunikacji miejskiej. Do przystanku tramwajowego można dojść w około 5 minut. Tramwajem można następnie dojechać do stacji metra Młociny – przejazd zajmuje około 10 minut. W bliskiej odległości znajduje się Szkoła Podstawowa nr 406 przy ul. Świderskiej, oddalona o około 300 metrów od mieszkania. Jest to nowoczesna szkoła z rozbudowaną infrastrukturą, w tym boiskiem zlokalizowanym na dachu budynku. W okolicy znajdują się również sklepy spożywcze i punkty usługowe, w tym Lidl, Biedronka oraz Netto. Galeria Północna znajduje się około 1,7 km od mieszkania, co oznacza około 5 minut jazdy samochodem. W najbliższym otoczeniu znajdują się również tereny zielone i spokojna zabudowa mieszkaniowa. Najważniejsze informacje: • Powierzchnia mieszkania: 41,55 m² • 2 pokoje – salon i sypialnia • Oddzielna kuchnia • Łazienka • Parter • Budynek 4-piętrowy z windą • Ogródek ok. 45 m² • Komórka lokatorska 1,59 m² dodatkowo płatna 15 000 zł • Wysokość komórki: ok. 2,5 m • Naziemne miejsce postojowe dodatkowo płatne 30 000zł • Czynsz: ok. 700 zł przy 2 osobach • Przy 2 osobach dorosłych i 2 dzieci, przy większym zużyciu wody i dodatkowych opłatach: ok. 1000 zł • Podatek: ok. 126 zł • Możliwość podłączenia internetu m.in. przez Play oraz innych operatorów • Czysta księga wieczysta, • Kredyt na nieruchomość został spłacony • Możliwość wcześniejszego zakupu i najmu przez obecnego właściciela • Mieszkanie dostępne od maja • Około 5 minut pieszo do przystanku tramwajowego • Około 10 minut tramwajem do stacji metra Młociny • Szkoła Podstawowa nr 406 – około 300 m • Lidl, Biedronka i Netto w najbliższej okolicy • Galeria Północna – około 1,7 km Jako agencja podpisujemy z Państwem umowę w celu jak najsprawniejszego przeprowadzenia transakcji, po skuteczności której rozliczamy się prowizyjnie. Decydując się na zakup nieruchomości przez POŚREDNIKA masz gwarancję bezpiecznej transakcji z ubezpieczeniem OC! BEZPŁATNIE oferujemy doradztwo w zakresie finansowania nieruchomości. Pomimo, iż nasi Doradcy przykładają szczególną staranność do rzetelnego prezentowania informacji o nieruchomości, nie zawsze jest możliwa weryfikacja wszystkich danych przekazanych od osób trzecich. Powyższy opis ma charakter informacyjny i nie stanowi oferty w rozumieniu art. 66 ust. 1 Kodeksu cywilnego, lecz stanowi zaproszenie do rokowań w myśl art. 71 kodeksu cywilnego, a dane w nim zawarte mają charakter informacyjny i mogą ulec zmianie.",tak,,osobna,,,Wyposażenie: internet,52.3182,20.947
Warszawa Wola,ul. Gumińska,4,98,1880000,19184.0,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-guminska-4-pokojowe-i8u4h6,https://s2.adresowa.pl/oi/2b/6d/409434_aa37_cover@2x-4-pokojowe-mieszkanie-warszawa-wola-ul-guminska.webp,Warszawa Wola,Gumińska,7,2023.0,apartamentowiec,,"Na sprzedaż przestronne, doskonale rozplanowane mieszkanie o powierzchni 98,46 m², położone na 7. piętrze kameralnego, 8-piętrowego apartamentowca na warszawskiej Woli, przy ul. Gumińskiej. To propozycja dla osób, które poszukują dużego, funkcjonalnego mieszkania z trzema sypialniami, a jednocześnie cenią sobie komfort, bezpieczeństwo i wygodę życia w jednej z najbardziej dynamicznie rozwijających się części Warszawy. Funkcjonalny układ – 98,46 m²:- przestronny salon z aneksem kuchennym – 37,86 m², - trzy sypialnie: 12,97 m², 11,17 m² oraz 10,47 m² - dwie łazienki: 5,55 m² i 3,31 m² - pralnia– 2,52 m² - przedpokój: 10,92 m². Dodatkową przestrzeń stanowi balkon o powierzchni 9,04 m², który doskonale uzupełnia strefę dzienną i może stać się wygodnym miejscem do odpoczynku. Lokalizacja: Lokalizacja przy ul. Gumińskiej pozwala korzystać z bogatej infrastruktury miejskiej, licznych punktów usługowych, sklepów, restauracji, placówek edukacyjnych oraz terenów rekreacyjnych. Dużym atutem jest również bardzo dobre skomunikowanie z pozostałymi częściami Warszawy – zarówno komunikacją miejską, jak i samochodem. Wola w ostatnich latach intensywnie się rozwija, oferując mieszkańcom dostęp do nowoczesnej infrastruktury, biznesowego centrum miasta oraz licznych miejsc sprzyjających aktywnemu wypoczynkowi. To lokalizacja szczególnie atrakcyjna zarówno dla osób pracujących w centrum, jak i dla rodzin poszukujących wygodnego miejsca do życia. Informacje dodatkowe:- Do mieszkania przynależą dwa miejsca postojowe w garażu podziemnym, usytuowane blisko wejścia do budynku. Cena dwóch miejsc postojowych: 90 000 zł.- Dostępna jest również komórka lokatorska w cenie 20 000 zł. - Czynsz administracyjny 900zł. - Mieszkanie z KW, bez obciążeń. Zapraszam do kontaktu oraz na prezentację! W Eastate Agency wspieramy klientów w sprzedaży, wynajmie i poszukiwaniach nieruchomości - zarówno na rynku wtórnym, pierwotnym, jak i komercyjnym. Pomagamy także w wyborze nieruchomości inwestycyjnych - pod wynajem lub długoterminowe lokowanie kapitału. Zajmujemy się również zarządzaniem najmem, a klientom finansującym zakup kredytem umożliwiamy bezpłatny kontakt z doradcą kredytowym.",tak,,,plastikowe,własność,,52.221305,20.957589
Warszawa Wola,ul. Erazma Ciołka,1,23,445000,19348.0,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-erazma-ciolka-1-pokoj-q0f9n4,https://s2.adresowa.pl/oi/70/75/4094d0_8af1_cover@2x-1-pokojowe-mieszkanie-warszawa-wola-ul-erazma-ciolka.webp,Warszawa Wola,Erazma Ciołka,8,1959.0,blok,,"To przestronne mieszkanie znajduje się na 8. piętrze bloku z 1959 roku. Oferuje pełną własność oraz jest w stanie do zamieszkania. W wyposażeniu znajdziesz meble, pralkę, lodówkę, kuchenkę gazową i piekarnik. Dodatkowo, do dyspozycji masz balkon oraz windę. Mieszkanie jest ciche i ciepłe. Mieszkanie usytuowane jest w dzielnicy Wola w Warszawie, co zapewnia dostęp do licznych atrakcji. W okolicy znajdziesz parki, kawiarnie oraz restauracje. Bliskość do transportu publicznego, w tym stacji metra Księcia Janusza (1 mim) oraz liczne linie autobusowe ułatwiają codzienne dojazdy. W okolicy znajdują się: sklepy spożywcze (np. Żabka, Delikatesy Karotka) centra handlowe (Wola Park, Fort Wola) miejsca do aktywności fizycznej (gym, basen) instytucje edukacyjne (licea, przedszkola) przychodnie i apteki park Moczydło bazarek Nie przegap tej okazji! Skontaktuj się, aby umówić się na prezentację.",,,aneks,plastikowe,własność,"Wyposażenie: kuchenkę, lodówkę, piekarnik, pralkę",52.239471,20.946191
