locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Warszawa Włochy,ul. Popularna,1,40,695000,17375,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-popularna-1-pokoj-b9t5a2,https://s2.adresowa.pl/oi/44/5b/3ca334_413d_cover@2x-1-pokojowe-mieszkanie-warszawa-wlochy-ul-popularna.webp,Warszawa Włochy,Popularna,parter,2020,apartamentowiec,,"Okazja! Tylko z powodu chęci zakupu działki i pobudowania się sprzedaję bezpośrednio (pośrednikom dziękuję) swoje mieszkanie, które kupowałem dla siebie. Mieszkanie znajduje się w idealnej lokalizacji: 3 minuty na piechotę od Parku Cietrzewia, 11 minut na piechotę od PKP Włochy. Mieszkanie jest ciche, z ogródkiem (nie od strony ulicy), który ze wszystkich trzech stron graniczy z innymi ogródkami. Idealna, cicha enklawa w topowej lokalizacji o niskiej zabudowie Miasta Ogrodu Włochy. - Mieszkanie ma niestandardową wysokość 3.5 metra, umożliwiającą zrobienie antresoli. - Niski czynsz poniżej 500 zł. - Do mieszkania przypisane jest miejsce w garażu podziemnym, dodatkowo płatne 56 000 zł. - Nowy, niski budynek (tylko 2 piętra) - na parterze, od strony ulicy, znajdują się sklepy i lokale usługowe. - Pod budynkiem (mniej niż 10 metrów) jest przystanek z bezpośrednim autobusem do centrum (127 - 8 minut do Warszawy Zachodniej, 17 minut do Dworca Centralnego). - Blisko Aleje Jerozolimskie, świetny wyjazd na obwodnicę. - TOPOWA lokalizacja - mieszkania w okolicy (np. Popularna 60, Włoskie Tarasy) sprzedawane były po [numer]0 zł za metr. - Mieszkanie posiada ogródek, otoczony z trzech stron zielenią - cicha enklawa w topowej lokalizacji. - Gratis dorzucam projekt podziału na dwie mikro kawalerki z antresolami. - W bliskim sąsiedztwie (do 5 minut na piechotę): sushi, dwie restauracje z kuchnią włoską, restauracja indyjska, restauracja z kuchnią polską, kebab, pub, lodziarnia, burgerownia, przychodnia, liczne sklepy. - Czysta hipoteka bez obciążeń. - Istnieje możliwość łatwego przekształcenia na lokal usługowy. Mieszkanie jest w stanie deweloperskim. Zostały wyburzone ściany wewnętrzne, co umożliwia dowolną aranżację przestrzeni i wykończenie według własnych upodobań.",,tak,osobna,plastikowe,własność,,52.202844,20.929033
Warszawa Ursynów,ul. Ferdynanda Magellana,3,52,800000,15385,Pośrednik,,1,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-ferdynanda-magellana-3-pokojowe-v1z6u3,https://s2.adresowa.pl/oi/6e/14/3ca172_acc4_cover@2x-3-pokojowe-mieszkanie-warszawa-ursynow-ul-ferdynanda-magellana.webp,Warszawa Ursynów,Ferdynanda Magellana,2,1981,blok,,"3-pokojowe mieszkanie zlokalizowane na Ursynowie przy ul. Magellana BUDYNEK/OSIEDLE Mieszkanie znajduje się na 2 piętrze w 4 piętrowym budynku Rok budowy: 1981 NIERUCHOMOŚĆ Mieszkanie o powierzchni 52,90 m2 składa się z: -trzech pokoi, -oddzielnej kuchni, -łazienki, -WC, -przedpokoju. Powierzchnia dodatkowa: -balkon. Czynsz administracyjny wynosi około 980 zł. Mieszkanie spółdzielcze-własnościowe. Do mieszkania przynależy: -piwnica. Parking-mieszkańcy mają do dyspozycji miejsca parkingowe przed budynkiem, duży bezpłatny parking w pobliżu oraz płatny parking strzeżony. Ekspozycja okien- północ, południe. Stan pozwala na wprowadzenie się lub odświeżenie wnętrza według własnych preferencji. OKOLICA W najbliższej okolicy znajdują się sklepy, restauracje, szkoły, przedszkola, apteki oraz paczkomaty. Przy budynku dostępny jest również plac zabaw, a w bezpośrednim sąsiedztwie znajduje się kampus SGGW. Lokalizacja zapewnia wygodny dostęp do przystanków autobusowych oraz szybkie dojście do stacji metra. Zapraszam na prezentację nieruchomości. W razie zainteresowania prosimy o kontakt: , Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 §1 Kodeksu Cywilnego. Bezpłatnie pomagamy znaleźć najkorzystniejszą na rynku ofertę kredytową. Na życzenie w ramach prezentacji nieruchomości możliwość przeprowadzenia przez firmę budowlaną oceny stanu mieszkania i wycenę remontu.",tak,,osobna,,spółdzielcze własnościowe,,52.154934,21.044554
Warszawa Żoliborz,ul. Kaliny Jędrusik,2,42,1030000,24524,Pośrednik,,18,https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-kaliny-jedrusik-2-pokojowe-r6n1u5,https://s2.adresowa.pl/oi/40/70/3ca154_5c62_cover@2x-2-pokojowe-mieszkanie-warszawa-zoliborz-ul-kaliny-jedrusik.webp,Warszawa Żoliborz,Kaliny Jędrusik,parter,2016,blok,,"Na sprzedaż funkcjonalne mieszkanie z ogródkiem w inwestycji przy ul. Kaliny Jędrusik 4 | Warszawa - Żoliborz Przedmiotem oferty jest dwupokojowe mieszkanie o powierzchni 42,19 m² , zlokalizowane na parterze pięciopiętrowego budynku z 2016 roku przy ul. Kaliny Jędrusik 4 w warszawskiej dzielnicy Żoliborz. Nieruchomość znajduje się w nowoczesnym budynku z monitoringiem i ochroną, stanowiąc idealną propozycję zarówno dla singla lub pary, jak i jako inwestycja pod wynajem. NAJWAŻNIEJSZE ATUTY: • 42,19 m² - funkcjonalny i komfortowy układ pomieszczeń • Prywatny taras z ogródkiem o powierzchni 16,89 m² • Dwustronna ekspozycja: północno-zachodnia oraz południowo-wschodnia • Łazienka po świeżym remoncie • Budynek z 2016 roku • Osiedle monitorowane z ochroną • Cicha, zielona okolica z terenami rekreacyjnymi • Bardzo dobra komunikacja z centrum Warszawy OPIS MIESZKANIA: Mieszkanie o przemyślanym i komfortowym układzie pomieszczeń składa się z: • salonu z aneksem kuchennym - 19,10 m² • sypialni - 12,00 m² • łazienki - 4,29 m² • przedpokoju - 6,80 m² • tarasu z ogródkiem - 16,89 m² Lokal jest dwustronny i jednopoziomowy , co zapewnia dobre doświetlenie wnętrza o różnych porach dnia. Ekspozycja okien na północny-zachód oraz południowy-wschód sprzyja naturalnej cyrkulacji światła i komfortowi użytkowania. Aneks kuchenny wyposażony jest w sprzęt AGD, w tym lodówkę, zmywarkę, płytę grzewczą oraz piekarnik . W mieszkaniu znajduje się również pralka . Łazienka przeszła niedawno remont , dzięki czemu prezentuje się nowocześnie i jest w bardzo dobrym stanie technicznym. Została wyposażona w kabiny prysznicową oraz funkcjonalną zabudowę. Dużym atutem nieruchomości jest prywatny ogródek z tarasem , który stanowi dodatkową przestrzeń do relaksu, pracy na świeżym powietrzu czy spotkań towarzyskich. OPIS INWESTYCJI: Budynek został oddany do użytkowania w 2016 roku i stanowi część nowoczesnego, kameralnego osiedla mieszkaniowego. Do dyspozycji mieszkańców pozostają: • plac zabaw na terenie osiedla • monitoring oraz ochrona LOKALIZACJA: Nieruchomość położona jest w spokojnej i zielonej części Żoliborza , w otoczeniu nowoczesnej zabudowy mieszkaniowej oraz terenów spacerowych. W najbliższej okolicy znajdują się m.in.: • sklepy i supermarkety • restauracje i kawiarnie • punkty usługowe • przedszkola i żłobki • siłownie oraz tereny rekreacyjne • place zabaw oraz punkty medyczne Lokalizacja zapewnia kameralny charakter osiedla przy jednoczesnym dostępie do pełnej infrastruktury miejskiej . KOMUNIKACJA: Położenie w dzielnicy Żoliborz gwarantuje bardzo dobrą komunikację z pozostałymi częściami miasta. • przystanki autobusowe w odległości kilku minut spacerem • szybki dojazd do stacji kolejowej Warszawa Powązki • dostęp do linii tramwajowych w rejonie ul. Rydygiera i al. Jana Pawła II • dogodny wyjazd samochodem w kierunku trasy S8 Dojazd do centrum Warszawy zajmuje około 15-20 minut . INFORMACJE DODATKOWE ORAZ OPŁATY: • czynsz administracyjny: ok. 950 zł • miejsce postojowe w garażu podziemnym - 70 000 zł (dodatkowo płatne) • pełna własność z księgą wieczystą STAN PRAWNY: Pełna własność z możliwością zakupu na kredyt hipoteczny. Jeżeli zainteresowała Państwa nasza oferta - serdecznie zapraszam do kontaktu. Paweł Dąbrowa Senior Premium Property Advisor [email] Niniejsze ogłoszenie jest wyłącznie informacją i nie stanowi oferty w rozumieniu art. 66 § 1 Kodeksu Cywilnego. Dokładamy wszelkich starań, aby informacje przedstawione w naszych ofertach były aktualne i rzetelne. Informacje zawarte w ofercie uzyskano na podstawie oświadczeń sprzedających. Załączony plan nieruchomości jest poglądowy. Agencja WHITE LION INVESTMENTS jest objęta obowiązkiem ubezpieczenia odpowiedzialności cywilnej zawodowej. Posiadamy OC zgodne z Rozporządzeniem Ministra Finansów z dn. 26.04.2019 r. w sprawie obowiązkowego ubezpieczenia odpowiedzialności cywilnej pośrednika w obrocie nieruchomościami (Dz. U. z 2019 r., poz. 804). Pobieramy wynagrodzenie w formie prowizji za wykonaną usługę pośrednictwa. Bierzemy odpowiedzialność za bezpieczeństwo przeprowadzanych przez nas transakcji.",,tak,aneks,plastikowe,własność,"Wyposażenie: lodówkę, piekarnik, pralka, zmywarkę",52.256558,20.964362
Warszawa Bielany,ul. Stefana Żeromskiego,2,37,870000,23514,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-stefana-zeromskiego-2-pokojowe-d8s0o5,https://s2.adresowa.pl/oi/23/76/3ca32a_48cc_cover@2x-2-pokojowe-mieszkanie-warszawa-bielany-ul-stefana-zeromskiego.webp,Warszawa Bielany,Stefana Żeromskiego,3,1957,kamienica,,"Na sprzedaż wyjątkowe, 2-pokojowe mieszkanie z balkonem, o powierzchni 37 m². Kamienica znajduje się w jednej z najbardziej klimatycznych części Warszawy - Stare Bielany, tuż przy znanej piekarni Lukullus. Tylko 700 metrów od metra Stare Bielany. To idealna propozycja dla osób ceniących design, wysoką jakość wykończenia oraz doskonałe doświetlenie wnętrz. Mieszkanie zostało zaprojektowane przez architekta, dzięki czemu każdy metr przestrzeni został maksymalnie wykorzystany, a całość tworzy spójną, elegancką i ponadczasową aranżację. Najważniejsze atuty nieruchomości: • Przemyślany projekt architektoniczny - funkcjonalny układ i wysokiej jakości materiały. • Piękne, naturalne światło - duże okna sprawiają, że mieszkanie jest bardzo jasne przez cały dzień. • Duża ilość miejsca do przechowywania - wyjątkowo duża ilość głębokich szaf w stosunku do metrażu. • Ponadczasowa estetyka i naturalne materiały - drewniany parkiet, kamień, stonowana kolorystyka. • Gotowe do wprowadzenia - bez konieczności dodatkowych nakładów. Pełne wyposażenie zarówno mebli jak i AGD wysokiej klasy (klimatyzacja, pralko-suszarka, zmywarka, piekarnik, płyta indukcyjna, lodówka). • Świetna lokalizacja - zielona, spokojna okolica pełna klimatycznych lokali (w pobliżu piekarnia DEJ, mystic pizza, kawiarnia LAS, Café de la poste, Yatta Vegan Ramen i wiele innych). Układ mieszkania: • Jasny salon z aneksem kuchennym i częścią jadalnianą. • Oddzielna, komfortowa sypialnia z dużą szafą (200 cm). • Elegancka łazienka z wanną i prysznicem. • Funkcjonalny przedpokój z pojemnymi szafami (150 cm) oraz oddzielnymi szafkami na buty. Wnętrze wyróżnia się dużą ilością zabudowy stolarskiej, co pozwala na wygodne przechowywanie bez utraty przestrzeni. Mieszkanie sprawia wrażenie znacznie większego niż wskazuje metraż. Lokalizacja: Stare Bielany to obecnie jedna z najbardziej poszukiwanych części Warszawy - niska zabudowa, dużo zieleni, kameralna atmosfera oraz świetna komunikacja z centrum. W najbliższej okolicy znajdują się kawiarnie, piekarnie, restauracje oraz tereny spacerowe. To idealne mieszkanie: • dla singla lub pary. • jako inwestycja pod wynajem. • dla osób ceniących dobrą architekturę i estetykę. Mieszkanie łączy design, funkcjonalność i wyjątkowy klimat lokalizacji - to gotowa przestrzeń do wygodnego życia. OFERTA BEZPOŚREDNIA, NIE WSPÓŁPRACUJEMY Z AGENTAMI.",tak,,aneks,,własność,"Wyposażenie: klimatyzacja, lodówka, piekarnik, suszarka, zmywarka",52.276533,20.95159
Warszawa Bielany,ul. Lektykarska,3,71,2050000,28873,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-lektykarska-3-pokojowe-b4j6x9,https://s2.adresowa.pl/oi/37/5b/3ca32c_db25_cover@2x-3-pokojowe-mieszkanie-warszawa-bielany-ul-lektykarska.webp,Warszawa Bielany,Lektykarska,parter,2017,apartamentowiec,,"Trzypokojowe mieszkanie (71,34 m2) z przestronnym ogrodem i tarasem (150 m2), miejscem postojowym oraz komórką lokatorską (3,94 m2). Mieszkanie: Wykończone w wysokim standardzie, według autorskiego projektu uznanej warszawskiej pracowni architektonicznej. Przestronny salon z aneksem kuchennym o powierzchni 35 m2, otwarty na taras i ogród o łącznej powierzchni 150 m2. Dwie sypialnie, łazienka z wanną i osobna toaleta. Funkcjonalny układ oraz wykończenie. Wysokość pomieszczeń: 3 m. Osiedle: Pierwszy etap kameralnej inwestycji Apartamenty Marymont, zrealizowanej w 2017 roku przez dewelopera Matexi Polska. Położone przy ulicy Lektykarskiej, pośród zabudowy jednorodzinnej, na styku Żoliborza i Bielan. Nominowane do Nagrody Architektonicznej Prezydenta m.st. Warszawy w kategorii najlepszy obiekt mieszkalny 2017 roku za jego kameralność i nowoczesną architekturę. Niskie, trzykondygnacyjne budynki o charakterze miejskich willi, współgrające z otoczeniem. Przestrzeń pomiędzy budynkami zagospodarowana na tereny zielone i plac zabaw do wyłącznego korzystania przez mieszkańców. Przestronny garaż podziemny, z szerokim wjazdem i ciągami komunikacyjnymi, umożliwiający swobodne manewrowanie większymi samochodami (niespotykane w nowych inwestycjach deweloperskich na Marymoncie). Bardzo dobrze zarządzane. Całodobowa ochrona. Okolica: Bezpośrednie sąsiedztwo terenów zielonych, w tym m.in. Las Bielański, Park Stawy Kellera, Park Kępa Potocka. Doskonała komunikacja - metro, tramwaje i autobusy. W pobliżu Wisłostrady i trasy S8. Blisko wszystkie niezbędne sklepy - Carrefour, Rossmann, Pepco, piekarnie, sklepy mięsne i rybne, stoiska ze świeżymi warzywami i owocami, apteki, kwiaciarnia. Rozbudowana infrastruktura edukacyjna - liczne żłobki, przedszkola, szkoły podstawowe, w tym dwie bardzo dobre szkoły prywatne w odległości kilkuset metrów. Bogate zaplecze sportowe - infrastruktura Akademii Wychowania Fizycznego, liczne siłownie, crossfit, Ośrodek Sportu i Rekreacji Żoliborz przy ulicy Potockiej (basen, skatepark, lodowisko, łucznictwo, boks). W kolejnych latach, na terenach Akademii Wychowania Fizycznego, planowana budowa Narodowego Centrum Sportu - nowoczesnego kompleksu sportowo-edukacyjno-badawczego z wielofunkcyjną halą sportową oraz pływalnią o wymiarach olimpijskich. Jedno miejsce postojowe w garażu podziemnym płatne dodatkowo 80 tys. zł i komórka lokatorska płatna dodatkowo 40 tys. zł. Zapraszam do kontaktu i obejrzenia mieszkania.",tak,tak,aneks,drewniane,własność,,52.280814,20.967114
Warszawa Ochota,ul. Kaliska,2,60,1350000,22500,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-kaliska-2-pokojowe-b7r5g6,https://s2.adresowa.pl/oi/7f/70/3ca31e_6944_cover@2x-2-pokojowe-mieszkanie-warszawa-ochota-ul-kaliska.webp,Warszawa Ochota,Kaliska,parter,,kamienica,,"Na sprzedaż mieszkanie o powierzchni 60 m2, położone w klimatycznej przedwojennej kamienicy przy ul. Kaliskiej na warszawskiej Starej Ochocie - jednej z najbardziej cenionych, zielonych i świetnie skomunikowanych części miasta. Mieszkanie do generalnego remontu. Wysokość pomieszczeń wynosi 3.1 m, co daje ogromne możliwości aranżacyjne oraz poczucie przestrzeni, charakterystyczne dla przedwojennej zabudowy. Do mieszkania przynależy komórka lokatorska. W pobliżu przystanki tramwajowe i autobusowe; liczne kawiarnie, restauracje i sklepy; park i tereny zielone; szkoły, uczelnie oraz pełna infrastruktura miejska. SPRZEDAŻ BEZPOŚREDNIA. Proszę dzwonić po 16:00. Pośrednikom nieruchomości dziękuję - nie jestem zainteresowany i proszę o niekontaktowanie się w tej sprawie.",tak,,,,własność,,52.219716,20.98098
Warszawa Wola,ul. Jana Kazimierza,3,67,1475000,22015,Pośrednik,,26,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-jana-kazimierza-3-pokojowe-o7n6p2,https://s2.adresowa.pl/oi/26/74/3c9d2a_b1c6_cover@2x-3-pokojowe-mieszkanie-warszawa-wola-ul-jana-kazimierza.webp,Warszawa Wola,Jana Kazimierza 66,2,2017,blok,,"Mam przyjemność zaoferować jasne i funkcjonalne, 3-pokojowe mieszkanie o powierzchni 67,07 m² z loggią 7,05 m², położone na 2. piętrze budynku z 2017 roku przy ul. Jana Kazimierza 66 na warszawskiej Woli. Budynek powstał w ramach inwestycji Ronson (osiedle Espresso) i wyposażony jest w windę. Teren osiedla jest zamknięty, monitorowany i objęty ochroną, która stacjonuje w tej samej klatce. To bardzo dobra propozycja dla pary lub rodziny z dzieckiem, które szukają mieszkania w nowoczesnym budownictwie z dostępem do pełnej infrastruktury miejskiej, a jednocześnie w spokojnym, dobrze zorganizowanym otoczeniu. ROZKŁAD I WYPOSAŻENIE - Salon z aneksem kuchennym: przestronna strefa dzienna z wyjściem na loggię. Między kuchnią a salonem znajduje się wolnostojąca ścianka działowa. Na podłodze deska barlinecka olejowana i cyklinowana. - Kuchnia: zabudowa wykonana na wymiar do pełnej wysokości pomieszczenia z podświetleniem LED. Sprzęt AGD Samsung (piekarnik dwustrefowy, mikrofala z grillem, lodówka z kostkarką i dystrybutorem wody) oraz Siemens (zmywarka). Wykończenie płytkami heksagonalnymi. Zainstalowany filtr wody z odwróconą osmozą (RO), dzięki któremu nie ma potrzeby kupowania wody butelkowanej. - Sypialnia: ustawna, z cichą i chłodną ekspozycją. - Pokój dziecięcy: wyposażony w modułową ściankę oraz podwieszane łóżka z możliwością szybkiego demontażu i łatwej zmiany aranżacji pomieszczenia. - Łazienka: wyposażona w wannę oraz oświetlenie LED. - Garderoba: zabudowa wykonana na wymiar z miejscem na przechowywanie oraz suszarką. - Przedpokój: duża szafa z lustrzanymi frontami od podłogi do sufitu. - Loggia: wykończona drewnianą podłogą, wyposażona w markizę i pergole. Widok na wewnętrzne patio z placem zabaw. Lokal nie wymaga żadnych nakładów finansowych, można wprowadzić się od razu. Mieszkanie zostało wykończone z dużą dbałością o szczegóły, utrzymane w bardzo dobrym stanie technicznym i wizualnym. Wszystko jest estetyczne, zadbane i funkcjonalne. Do mieszkania przynależy miejsce postojowe w parkingu podziemnym (tuż przy windzie), płatne dodatkowo 60 000 zł oraz komórka lokatorska (dwupoziomowa): 40 000 zł - idealne rozwiązanie dla osób ceniących wygodę i bezpieczeństwo. DODATKOWE ATUTY - osiedle zamknięte z ochroną i monitoringiem - inwestycja Ronson - osiedle Espresso - tylko trzy mieszkania na piętrze - okna antywłamaniowe oraz domofon / wideofon - Klub Mieszkańca - idealny na spotkania rodzinne lub spędzenie wolnego czasu (bilard, piłkarzyki, ścianka wspinaczkowa, basen z kulkami, telewizor, strefa dziecięca) - wewnętrzne patio z placem zabaw - wózkownia oraz miejsce na rowery - codzienne sprzątanie części wspólnych - ogrzewanie miejskie LOKALIZACJA Jana Kazimierza to jedna z najbardziej dynamicznie rozwijających się części warszawskiej Woli, oferująca bardzo dobrą infrastrukturę usługową i wygodny dostęp do komunikacji miejskiej. - Komunikacja: ok. 170 m do przystanku tramwajowego i autobusowego - dojazd do centrum zajmuje ok. 20 minut. - Zakupy i usługi: naprzeciwko Galeria Fort Wola (m.in. Kaufland, Zdrofit, Jungle Academy). W okolicy również Biedronka, Żabka, Rossmann, Pepco, Empik, SMYK, piekarnie i sklepy spożywcze. - Edukacja i zdrowie: w pobliżu szkoła podstawowa, przedszkola, żłobki oraz przychodnia. - Dojazd: dogodny wyjazd na główne trasy wylotowe z miasta. - Zieleń i rekreacja: w promieniu kilkuminutowego spaceru znajdziemy aż cztery duże parki - Park Sowińskiego, Szymańskiego, Powstańców Warszawy oraz Moczydło. Idealne miejsca na codzienne spacery, jogging, aktywność z dziećmi lub relaks wśród zieleni. INFORMACJE EKSPLOATACYJNE Czynsz administracyjny wynosi ok. 853 zł. Pełna własność, KW założona, grunty uregulowane, dostępny od zaraz również pod inwestycję. PODSUMOWANIE To atrakcyjna propozycja dla osób poszukujących nowoczesnego, dobrze zaprojektowanego mieszkania w rozwiniętej części Woli. Najważniejsze atuty to funkcjonalny układ pomieszczeń, duża loggia z widokiem na patio, wysoki standard zabudowy kuchennej oraz wygodna lokalizacja z dostępem do usług, komunikacji i komunikacji miejskiej. Jeśli zakup wiąże się ze sprzedażą innej nieruchomości chętnie pomogę w całym procesie. Zapraszam do kontaktu, Paweł Ho-Janecki",,tak,,,własność,"Wyposażenie: lodówka, piekarnik, telewizor, zmywarka",52.222103,20.930184
Warszawa Śródmieście,ul. Smolna,2,55,1100000,20000,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-smolna-2-pokojowe-y4x9o9,https://s2.adresowa.pl/oi/17/2b/3c9cf4_785b_cover@2x-2-pokojowe-mieszkanie-warszawa-srodmiescie-ul-smolna.webp,Warszawa Śródmieście,Smolna,3,1962,kamienica,,"Zapraszamy do zapoznania się z ofertą sprzedaży wyjątkowego apartamentu w najlepszej z możliwych lokalizacja w Śródmieściu przy ul. Smolnej z widokiem na rondo gen. Charles'a de Gaulle'a z charakterystycznym pomnikiem Palma. Apartament z balkonem i pięknym, panoramicznym widokiem na tętniące życiem centrum Warszawy, znajduje się na 3 piętrze 6 piętrowego budynku windą. Czysta, zadbana klatka schodowa. Przestronny, wysoki, jasny 2 pokojowy apartament wyremontowany kilka lat temu, gotowy do wprowadzenia, o powierzchni 56m2 składa się z: - salonu z jadalnią i balkonem typu loggia, - kuchni otwartej na salon, - sypialni - łazienki, - WC, - przedpokoju Dodatkowo przedstawiamy jedną z możliwości aranżacji przestrzeni przygotowaną przez naszego architekta, Salon przestronny, bardzo jasny z otwartą, w pełni wyposażoną kuchnią oraz wydzielonymi strefami jadalni i strefą wypoczynkową. W salonie znajduje się wygodny komplet wypoczynkowy, stoliki kawowe, fotel, zabudowa ściany telewizyjnej, w jadalni stół z krzesłami. Duża sypialnia z łazienka z prysznicem. Oddzielne WC, schowek, Przedpokój z szafą. Lokalizacja: Apartament znajduje się w samym sercu stolicy. Między Alejami Jerozolimskimi, Nowym Światem i ul. Smolną. Niedaleko od ul. Foksal. Przystanki autobusowe i tramwajowe przy ul. Nowy Świat lub przy Al. Jerozolimskich. Przystanek Metro Centrum lub Nowy Świat - Uniwersytet w odległości 800m. Blisko do stacji PKP Powiśle i Dworca Centralnego PKP. Bardzo blisko ścieżki rowerowe. Niedaleko tereny rekreacyjne nad Wisłą. W okolicy Muzeum Narodowe, Giełda Papierów Wartościowych, Plac Trzech Krzyży, Uniwersytet, Pałac Kultury i Nauki. Wokół liczne restauracje, kawiarnie, modne sklepy i punkty usługowe. Niedaleko szkoła, przedszkole, żłobek. W budynku piekarnia, kawiarnia, sklep Żabka, restauracje i inne punkty usługowe. Świetna propozycja dla inwestorów. Czynsz tylko 500zł. Pełna własność z założoną Księgową Wieczystą. Mieszkanie jest obecnie wynajmowane. Serdecznie zapraszamy do obejrzenia apartamentu!",,,aneks,plastikowe,własność,,52.233266,21.025018
Warszawa Wilanów,ul. Ruczaj,4,124,1366750,11022,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-ruczaj-4-pokojowe-e2g6z9,https://s2.adresowa.pl/oi/43/33/3ca2e4_9979_cover@2x-4-pokojowe-mieszkanie-warszawa-wilanow-ul-ruczaj.webp,Warszawa Wilanów,Ruczaj,1,2024,apartamentowiec,,"124,25 m2 na 1 piętrze z 2 balkonami po 7,9 m2, w stanie deweloperskim po 11 tys. zł/m2, (cena [numer] zł). Na życzenie -wykończone ""pod klucz"" w wysokim standardzie -w cenie po 1750 zł/m2 (cena [numer] zł. ----------- Wysokość mieszkania -282 cm a powierzchnie pomieszczeń: - PRZEDPOKÓJ/HOL 18,71 m2, - KUCHNIA -8,60 m2, - SALON -36,10 m2, - JADALNIA - 11,71 m2, - 2 POKOJE- 18,54 m2, i 13,97 m2 z garderobą 2,56 m2, - 2 ŁAZIENKI - 5,99 i 5,19 m2, - WC -2,88 m2. Salon z jadalnią i kuchnią mają łącznie powierzchnię 56,41 m2 i 4 okna tak, że bez problemu (stawiając ściankę działową) można uzyskać 4-ty pokój (gabinet lub sypialnię) i nie wymaga to przenoszenia żadnych instalacji, ani wyprowadzeń. W pokoju 18,54 m2 są 3 okna (w tym jedno z wyjściem na balkon) tak, że ten pokój też można podzielić na 2 mniejsze. ------------ Do nabycia dodatkowo (nieobowiązkowo): miejsce w garażu (+48000 zł), komórka lokatorska (+30000 zł). Typowy stan deweloperski, tzn. są rozprowadzenia wszystkich mediów i zainstalowane kaloryfery. Okna drewniane bdb jakości. ----------- Dla tej inwestycji Leroy Merllin udziela zniżki 10% na materiały i wyposażenie z bezpłatnym dowozem. Powyższa oferta ma charakter informacyjny i nie stanowi oferty w rozumieniu art. 66 paragraf 1 Kodeksu Cywilnego.",tak,tak,,,własność,,52.15583,21.110336
Warszawa Żerań,ul. Myśliborska,2,50,749000,14980,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-warszawa-zeran-ul-mysliborska-2-pokojowe-o2q9t1,https://s2.adresowa.pl/oi/48/75/3ca1f8_4620_cover@2x-2-pokojowe-mieszkanie-warszawa-zeran-ul-mysliborska.webp,Warszawa Żerań,Myśliborska,1,2013,blok,,"Pośrednikom dziękujemy, stąd bez prowizji, bez pośredników. Lokalizacja: - ul. Myśliborska, na wyciągnięcie ręki piękne tereny nad Wisłą, tereny zielone i miejsca do spacerów. - 4-piętrowy blok z 2013 roku, osiedle monitorowane, zamknięte, zadbane. Mieszkanie ciepłe i bardzo ciche, 2-pokojowe na pierwszym piętrze z balkonem. Powierzchnia to 50,7 m². Mieszkanie umeblowane i gotowe do zamieszkania. Mieszkanie wyposażone we wszystkie niezbędne sprzęty: - klimatyzacja - lodówka - zmywarka - piekarnik - płyta indukcyjna - pralka - telewizor Do mieszkania przynależy komórka lokatorska (duża) i miejsce postojowe w hali garażowej. Czynsz to ok. 624 zł. (więcej zdjęć dodam)",tak,tak,,,,"Wyposażenie: klimatyzacja, lodówka, piekarnik, pralka, telewizor, zmywarka",52.313095,20.964361
Warszawa Praga-Południe,ul. Klukowska,3,61,650000,10656,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-klukowska-3-pokojowe-n5j9o1,https://s2.adresowa.pl/oi/63/5a/3c9576_61bd_cover@2x-3-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-klukowska.webp,Warszawa Praga-Południe,Klukowska,6,1978,blok,,3pokoje oddz.lazienka i WC kuchnia loggia piwnica mieszkanie okna na 2 strony słoneczne ciepłe Nie używam kaloryferow Tylko gotowka,tak,,osobna,drewniane,spółdzielcze własnościowe,,52.270807,21.084166
